meter_frame;measured_lux;calculated_lux;delta_lux;error_pct;error_stops;dist_to_fix_m;gamma_fix_deg;meter_tx;meter_ty;meter_tz;meter_qx;meter_qy;meter_qz;meter_qw;calculated_lux_ff;delta_lux_ff;error_pct_ff;error_stops_ff;calculated_lux_revf;delta_lux_revf;error_pct_revf;error_stops_revf
1376;117.0000;467.4795;350.4795;299.5551;1.9984;2.4933;26.780;-2297.775391;2011.955444;70.394630;0.072071;0.616369;0.010510;0.784082;389.0981;272.0981;232.5625;1.7336;361.7578;244.7578;209.1947;1.6285
1393;137.0000;610.0705;473.0705;345.3069;2.1548;2.5020;22.539;-2377.361328;2010.165649;264.439972;0.077294;0.632396;0.023494;0.770422;506.7124;369.7124;269.8630;1.8870;445.8536;308.8536;225.4406;1.7024
1410;147.0000;695.6124;548.6124;373.2057;2.2425;2.5094;18.752;-2437.351074;2020.673340;468.489563;0.082998;0.651619;0.030814;0.753362;673.9351;526.9351;358.4593;2.1968;531.6913;384.6913;261.6948;1.8548
1427;167.0000;749.2178;582.2178;348.6335;2.1655;2.4829;15.091;-2451.706543;2001.866821;687.854553;0.085424;0.692614;0.047060;0.714685;410.6479;243.6479;145.8970;1.2981;532.7001;365.7001;218.9821;1.6735
1495;157.0000;724.9860;567.9860;361.7745;2.2072;2.5449;13.995;-2500.825439;1954.462891;1454.328247;0.055067;0.762185;0.027605;0.644423;464.7144;307.7144;195.9964;1.5656;509.1880;352.1880;224.3236;1.6974
1541;137.0000;624.0215;487.0215;355.4902;2.1874;2.5644;20.552;-2418.409180;1879.645874;1871.262817;0.051252;0.783448;0.041154;0.617972;456.0390;319.0390;232.8752;1.7350;460.5140;323.5140;236.1416;1.7491
1561;117.0000;537.1104;420.1104;359.0688;2.1987;2.6063;23.165;-2408.630615;1859.327637;2017.193115;0.032015;0.788833;0.030948;0.612993;461.6037;344.6037;294.5331;1.9801;389.0096;272.0096;232.4869;1.7333
1578;107.0000;462.2841;355.2841;332.0412;2.1112;2.6038;25.682;-2354.239502;1818.644043;2140.319336;0.014135;0.808193;0.058309;0.585854;315.7010;208.7010;195.0477;1.5609;343.6895;236.6895;221.2051;1.6835
1595;97.0000;386.4465;289.4465;298.3984;1.9942;2.5646;28.029;-2266.980957;1764.894165;2233.199219;-0.069395;0.819766;0.041153;0.566988;275.9999;178.9999;184.5360;1.5086;293.1691;196.1691;202.2361;1.5957
1629;107.0000;344.5240;237.5240;221.9851;1.6870;2.5415;29.483;-2208.446777;1609.297363;2304.604980;-0.241461;0.789435;-0.089619;0.557188;243.4895;136.4895;127.5603;1.1862;257.3578;150.3578;140.5213;1.2662
1663;97.0000;402.9333;305.9333;315.3951;2.0545;2.5233;28.094;-2218.411621;1449.768677;2248.094971;-0.342567;0.739432;-0.147221;0.560548;295.7230;198.7230;204.8690;1.6082;301.2981;204.2981;210.6166;1.6351
1680;107.0000;495.9731;388.9731;363.5263;2.2127;2.4661;26.272;-2205.013184;1403.346191;2148.476807;-0.334528;0.739472;-0.120525;0.571616;362.4223;255.4223;238.7124;1.7601;367.3227;260.3227;243.2923;1.7794
1697;127.0000;628.0825;501.0825;394.5531;2.3061;2.4161;23.511;-2211.596191;1363.875488;2016.331421;-0.298406;0.765386;-0.134649;0.554083;454.2094;327.2094;257.6452;1.8385;449.7973;322.7973;254.1711;1.8244
1715;157.0000;764.0544;607.0544;386.6589;2.2829;2.3914;19.208;-2258.741943;1340.901978;1835.156006;-0.286925;0.766607;-0.146600;0.555425;622.2908;465.2908;296.3636;1.9868;572.4686;415.4686;264.6297;1.8664
1732;167.0000;819.9057;652.9057;390.9615;2.2956;2.3952;15.039;-2318.097412;1330.540527;1665.935059;-0.301781;0.753451;-0.158181;0.562333;569.9359;402.9359;241.2790;1.7710;579.7145;412.7145;247.1345;1.7955
1749;197.0000;844.2168;647.2168;328.5364;2.0994;2.3848;10.980;-2351.000977;1333.187866;1493.579834;-0.289269;0.749118;-0.159308;0.574254;680.1572;483.1572;245.2574;1.7877;626.0021;429.0021;217.7675;1.6680
1766;207.0000;855.8783;648.8783;313.4678;2.0478;2.3509;6.623;-2350.727295;1332.360840;1290.965820;-0.271098;0.736047;-0.161327;0.598928;660.5131;453.5131;219.0885;1.6740;617.6350;410.6350;198.3744;1.5771
1783;227.0000;862.3563;635.3563;279.8926;1.9256;2.3285;3.621;-2345.207031;1334.921753;1084.144043;-0.276080;0.724022;-0.176645;0.606934;171.6113;-55.3887;-24.4003;-0.4035;627.7483;400.7483;176.5411;1.4675
1816;207.0000;865.1259;658.1259;317.9352;2.0633;2.3272;9.820;-2326.408691;1358.442627;685.363586;-0.250751;0.692176;-0.200335;0.646439;869.7644;662.7644;320.1760;2.0710;648.2273;441.2273;213.1533;1.6469
1833;227.0000;913.0031;686.0031;302.2040;2.0079;2.2369;14.501;-2204.072754;1369.826904;511.240997;-0.208090;0.685055;-0.192193;0.671164;787.3359;560.3359;246.8440;1.7943;653.3341;426.3341;187.8124;1.5251
1869;257.0000;987.5582;730.5582;284.2639;1.9421;1.9296;22.519;-1827.420532;1412.149292;314.628052;-0.196388;0.669967;-0.196627;0.688413;805.2542;548.2542;213.3285;1.6477;712.8901;455.8901;177.3892;1.4719
1903;297.0000;949.2959;652.2959;219.6282;1.6764;1.5972;28.154;-1454.502686;1440.109985;287.807007;-0.168899;0.656604;-0.181375;0.712353;762.2727;465.2727;156.6575;1.3598;752.3788;455.3788;153.3262;1.3410
1919;397.0000;1110.1962;713.1962;179.6464;1.4836;1.4338;28.820;-1301.000488;1448.452515;345.937225;-0.133735;0.650928;-0.142507;0.733552;1046.4563;649.4563;163.5910;1.3983;886.0707;489.0707;123.1916;1.1583
1937;597.0000;1443.3010;846.3010;141.7590;1.2736;1.2647;28.506;-1153.858521;1454.517090;429.784760;-0.120040;0.678106;-0.088471;0.719677;1262.0385;665.0385;111.3967;1.0800;1146.9841;549.9841;92.1246;0.9420
1954;897.0000;2058.0681;1161.0681;129.4390;1.1981;1.1691;26.522;-1087.537720;1490.096313;506.873413;-0.079644;0.689494;-0.059534;0.717434;1787.0837;890.0837;99.2290;0.9944;1557.5918;660.5918;73.6446;0.7961
1971;1297.0000;2692.2249;1395.2249;107.5732;1.0536;1.1399;24.115;-1081.822021;1536.776123;562.293762;-0.040360;0.653797;-0.071511;0.752201;1806.1947;509.1947;39.2594;0.4778;1954.6317;657.6317;50.7041;0.5917
1973;1297.0000;2697.2898;1400.2898;107.9637;1.0563;1.1412;24.079;-1083.638306;1547.671387;562.943848;-0.037391;0.650316;-0.076970;0.754829;1816.0485;519.0485;40.0192;0.4856;1958.9275;661.9275;51.0353;0.5949
1988;1197.0000;2456.5464;1259.5464;105.2253;1.0372;1.1649;24.957;-1101.750244;1658.604858;556.221619;-0.012923;0.651293;-0.073658;0.755132;1753.8905;556.8905;46.5238;0.5511;1809.0729;612.0729;51.1339;0.5958
2005;997.0000;2012.3622;1015.3622;101.8418;1.0132;1.1878;26.869;-1109.339478;1793.285889;565.479736;-0.009180;0.636556;-0.050020;0.769552;1699.4197;702.4197;70.4533;0.7694;1563.7322;566.7322;56.8438;0.6493
2022;837.0000;1537.9337;700.9337;83.7436;0.8777;1.2144;28.919;-1115.857422;1904.543213;583.576538;0.013136;0.633464;-0.018096;0.773449;873.5995;36.5995;4.3727;0.0617;1252.6942;415.6942;49.6648;0.5817
2038;637.0000;1270.4589;633.4589;99.4441;0.9960;1.2384;29.871;-1128.376221;1984.308472;621.757263;0.021728;0.666272;0.011930;0.745297;1175.2244;538.2244;84.4936;0.8836;1096.3824;459.3824;72.1166;0.7834
2056;737.0000;1590.7169;853.7169;115.8368;1.1099;1.2267;27.890;-1136.323242;2022.964966;751.674255;0.019172;0.680611;0.041102;0.731240;1192.8369;455.8369;61.8503;0.6947;1278.6495;541.6495;73.4938;0.7949
2073;837.0000;1956.5682;1119.5682;133.7596;1.2250;1.1978;26.200;-1122.955811;2035.437378;905.925537;0.035050;0.684633;0.038257;0.727039;938.7031;101.7031;12.1509;0.1654;1512.7714;675.7714;80.7373;0.8539
2090;897.0000;2031.5255;1134.5255;126.4800;1.1794;1.1785;25.957;-1103.890991;2037.095093;1048.156738;0.032092;0.670483;0.029186;0.740655;552.0111;-344.9889;-38.4603;-0.7004;1571.7709;674.7709;75.2253;0.8092
2107;837.0000;1722.9380;885.9380;105.8468;1.0416;1.1790;27.275;-1088.243408;2037.766602;1189.260986;0.024033;0.652592;0.038688;0.756340;1619.5199;782.5199;93.4910;0.9523;1357.2054;520.2054;62.1512;0.6973
2123;637.0000;1358.6436;721.6436;113.2878;1.0928;1.1927;28.780;-1080.884644;2010.595947;1329.960571;0.041782;0.620646;0.033410;0.782263;566.7817;-70.2183;-11.0233;-0.1685;1077.7034;440.7034;69.1842;0.7586
2141;517.0000;1147.7997;630.7997;122.0115;1.1506;1.2218;29.362;-1094.756226;1944.394287;1452.885010;0.040271;0.603971;0.008202;0.795946;789.2184;272.2184;52.6535;0.6103;908.5775;391.5775;75.7403;0.8134
2175;697.0000;1851.8933;1154.8933;165.6949;1.4098;1.1783;26.336;-1076.990845;1722.730347;1510.667114;-0.065345;0.667729;-0.078287;0.737387;1249.0598;552.0598;79.2051;0.8416;1392.5481;695.5481;99.7917;0.9985
2194;837.0000;2208.8840;1371.8840;163.9049;1.4000;1.1742;25.086;-1080.455444;1609.094849;1518.233521;-0.087211;0.710452;-0.110799;0.689475;1669.7761;832.7761;99.4954;0.9964;1626.4053;789.4053;94.3137;0.9584
2211;897.0000;2371.3391;1474.3391;164.3633;1.4025;1.1523;24.507;-1063.375366;1533.198486;1505.503418;-0.080285;0.713888;-0.144806;0.680404;1663.3398;766.3398;85.4336;0.8909;1723.5455;826.5455;92.1455;0.9422
2228;997.0000;2472.8574;1475.8574;148.0298;1.3105;1.1367;24.050;-1050.702881;1447.554321;1484.409912;-0.108132;0.708370;-0.186954;0.671988;1665.1842;668.1842;67.0195;0.7400;1776.2416;779.2416;78.1586;0.8332
2262;1097.0000;2262.8765;1165.8765;106.2786;1.0446;1.1089;25.617;-1008.682129;1304.183960;1452.169312;-0.112875;0.704968;-0.204956;0.669531;1641.4885;544.4885;49.6343;0.5814;1648.5699;551.5699;50.2799;0.5877
2279;997.0000;1997.5077;1000.5077;100.3518;1.0025;1.1275;26.358;-1017.252441;1228.280029;1430.470215;-0.135487;0.703374;-0.250821;0.651151;1432.0922;435.0922;43.6401;0.5225;1462.1443;465.1443;46.6544;0.5524
2296;967.0000;1823.8971;856.8971;88.6140;0.9154;1.1399;26.925;-1022.107849;1164.488159;1397.274902;-0.180920;0.678188;-0.286140;0.652268;1313.0737;346.0737;35.7884;0.4414;1340.4535;373.4535;38.6198;0.4711
2313;897.0000;1814.7499;917.7499;102.3133;1.0166;1.1479;26.614;-1032.184570;1101.626221;1321.158081;-0.207609;0.661657;-0.325827;0.642609;1292.6586;395.6586;44.1091;0.5272;1322.2954;425.2954;47.4131;0.5599
2330;997.0000;2183.7773;1186.7773;119.0348;1.1312;1.1489;24.577;-1052.977051;1087.256592;1224.239258;-0.207181;0.651630;-0.310731;0.660227;1603.4711;606.4711;60.8296;0.6855;1545.1884;548.1884;54.9838;0.6321
2347;1197.0000;2569.9189;1372.9189;114.6967;1.1023;1.1304;23.193;-1050.526733;1083.895142;1101.648560;-0.225628;0.646446;-0.302306;0.663182;1645.9429;448.9429;37.5057;0.4595;1781.7534;584.7534;48.8516;0.5739
2364;1497.0000;2617.3840;1120.3840;74.8420;0.8061;1.1093;23.587;-1031.692383;1083.090332;971.530396;-0.213678;0.637255;-0.307642;0.673502;1812.2570;315.2570;21.0592;0.2757;1815.1962;318.1962;21.2556;0.2781
2381;1397.0000;2425.9004;1028.9004;73.6507;0.7962;1.1258;24.600;-1042.275024;1089.111450;850.474976;-0.220861;0.644237;-0.298661;0.668567;1761.6487;364.6487;26.1023;0.3346;1716.0291;319.0291;22.8367;0.2967
2465;417.0000;874.2443;457.2443;109.6509;1.0680;1.2026;33.064;-1043.182861;1241.889282;434.173676;-0.175855;0.592655;-0.248927;0.745567;702.6830;285.6830;68.5091;0.7528;698.5058;281.5058;67.5074;0.7442
2483;837.0000;1793.6527;956.6527;114.2954;1.0996;1.1732;28.242;-1069.344360;1321.045044;510.260223;-0.155199;0.603711;-0.232841;0.746479;1468.7723;631.7723;75.4806;0.8113;1398.0516;561.0516;67.0313;0.7401
2500;1397.0000;3023.0227;1626.0227;116.3939;1.1137;1.1369;21.885;-1089.424683;1379.531738;628.950745;-0.143930;0.597961;-0.241258;0.750680;2450.1584;1053.1584;75.3871;0.8105;2172.9441;775.9441;55.5436;0.6373
2519;1797.0000;3737.8560;1940.8560;108.0053;1.0566;1.1139;13.362;-1113.684448;1392.923706;805.588806;-0.141809;0.594132;-0.237283;0.755377;2751.6248;954.6248;53.1232;0.6147;2702.8149;905.8149;50.4071;0.5889
2569;1697.0000;3012.4814;1315.4814;77.5181;0.8280;1.1202;12.247;-1113.326538;1423.160889;1245.590942;-0.101055;0.542816;-0.244757;0.797015;2075.5657;378.5657;22.3079;0.2905;2197.6602;500.6602;29.5027;0.3730
2587;1497.0000;2680.3843;1183.3843;79.0504;0.8404;1.1214;15.959;-1097.257080;1516.112183;1336.807129;-0.075912;0.530454;-0.207556;0.818399;1894.2594;397.2594;26.5370;0.3396;1937.4347;440.4347;29.4212;0.3721
2604;1697.0000;3149.7427;1452.7427;85.6065;0.8922;1.0815;14.215;-1070.842163;1576.834595;1287.683716;-0.089427;0.542211;-0.181438;0.815531;2521.0051;824.0051;48.5566;0.5710;2225.9011;528.9011;31.1668;0.3914
2621;1997.0000;3914.9233;1917.9233;96.0402;0.9711;1.0376;9.028;-1050.107300;1576.878784;1180.802612;-0.108848;0.576115;-0.177465;0.790411;3297.4197;1300.4197;65.1187;0.7235;2909.4473;912.4473;45.6909;0.5429
2638;2397.0000;4412.8262;2015.8262;84.0979;0.8805;1.0086;4.256;-1034.018311;1576.561646;1079.598877;-0.107478;0.612108;-0.161044;0.766705;2918.4255;521.4255;21.7533;0.2840;3233.2878;836.2878;34.8889;0.4318
2655;2097.0000;4791.0635;2694.0635;128.4723;1.1920;0.9849;3.513;-1013.607117;1571.222290;987.984558;-0.109734;0.631899;-0.159649;0.750449;4264.3125;2167.3125;103.3530;1.0240;3548.1577;1451.1577;69.2016;0.7587
2706;2597.0000;4516.6436;1919.6436;73.9177;0.7984;1.0290;10.811;-1044.653198;1540.245361;834.570129;-0.161440;0.649874;-0.165781;0.723960;2181.2290;-415.7710;-16.0097;-0.2517;3355.7268;758.7268;29.2155;0.3698
2723;1897.0000;3712.6240;1815.6240;95.7103;0.9687;1.1365;8.749;-1155.145874;1496.187256;858.727661;-0.173412;0.625854;-0.177347;0.739448;3011.4329;1114.4329;58.7471;0.6667;2730.1184;833.1184;43.9177;0.5252
2740;1497.0000;2773.5039;1276.5039;85.2708;0.8896;1.3033;5.208;-1327.846069;1485.454590;920.048645;-0.150233;0.653991;-0.189422;0.716830;2816.6826;1319.6826;88.1552;0.9119;2008.8107;511.8107;34.1891;0.4243
2757;967.0000;2075.4438;1108.4438;114.6271;1.1018;1.5077;2.188;-1535.005493;1488.781494;986.145935;-0.183365;0.699547;-0.170587;0.669262;410.5081;-556.4919;-57.5483;-1.2361;1509.5718;542.5718;56.1088;0.6426
2774;697.0000;1618.0455;921.0455;132.1443;1.2150;1.7074;0.453;-1735.191284;1512.234741;1039.336670;-0.165634;0.728837;-0.141081;0.649198;767.5039;70.5039;10.1153;0.1390;1165.0007;468.0007;67.1450;0.7411
2791;497.0000;1314.3768;817.3768;164.4621;1.4031;1.8878;0.722;-1915.664551;1517.931641;1046.059204;-0.151887;0.750161;-0.116327;0.632975;419.7943;-77.2057;-15.5343;-0.2436;947.0573;450.0573;90.5548;0.9302
2807;337.0000;1102.2596;765.2596;227.0800;1.7096;2.0579;1.189;-2086.059082;1504.300293;1016.170349;-0.141892;0.751475;-0.101266;0.636316;2116.4043;1779.4043;528.0131;2.6508;795.6959;458.6959;136.1115;1.2395
2825;257.0000;915.8569;658.8569;256.3645;1.8334;2.2541;2.503;-2282.124268;1503.393799;965.311096;-0.141392;0.746567;-0.117664;0.639376;621.7980;364.7980;141.9447;1.2747;669.9319;412.9319;160.6739;1.3822
2844;207.0000;754.9277;547.9277;264.6994;1.8667;2.4770;2.906;-2505.017090;1512.833618;947.905396;-0.139532;0.752724;-0.104659;0.634811;835.4961;628.4961;303.6213;2.0130;556.0881;349.0881;168.6416;1.4257
2861;157.0000;637.3445;480.3445;305.9520;2.0213;2.7114;2.321;-2740.064209;1524.152588;980.203918;-0.132307;0.735415;-0.095295;0.657707;342.3781;185.3781;118.0752;1.1248;464.5042;307.5042;195.8625;1.5649
2877;127.0000;552.5601;425.5601;335.0867;2.1213;2.9126;2.380;-2941.465576;1548.648804;996.544128;-0.133353;0.730130;-0.075732;0.665877;345.6567;218.6567;172.1706;1.4445;402.9866;275.9866;217.3123;1.6659
2894;107.0000;482.8032;375.8032;351.2179;2.1738;3.1115;2.583;-3140.303467;1541.759399;975.699951;-0.135773;0.724904;-0.052057;0.673327;361.0423;254.0423;237.4227;1.7546;353.3943;246.3943;230.2751;1.7237
2911;97.0000;424.5886;327.5886;337.7202;2.1300;3.3241;3.075;-3352.037842;1521.008057;928.982117;-0.122322;0.712943;-0.051798;0.688525;475.4066;378.4066;390.1099;2.2931;313.3898;216.3898;223.0823;1.6919
2928;77.0000;375.5741;298.5741;387.7586;2.2862;3.5305;3.614;-3557.692139;1528.591187;892.683594;-0.114912;0.724237;-0.054568;0.677716;336.3341;259.3341;336.7975;2.1270;278.5738;201.5738;261.7841;1.8551
2945;67.0000;338.4049;271.4049;405.0819;2.3365;3.7235;3.561;-3750.613525;1520.283691;887.868286;-0.099139;0.723981;-0.056046;0.680354;311.4392;244.4392;364.8347;2.2167;250.8910;183.8910;274.4642;1.9048
2962;62.0000;302.0867;240.0867;387.2366;2.2846;3.9478;3.029;-3975.857422;1523.647217;923.989014;-0.092523;0.712199;-0.053736;0.693775;336.6510;274.6510;442.9855;2.4409;222.8472;160.8472;259.4309;1.8457
2996;47.0000;250.7104;203.7104;433.4264;2.4153;4.3360;2.876;-4364.288574;1527.682007;934.102295;-0.074471;0.707495;-0.040664;0.701606;249.0509;202.0509;429.8955;2.4057;184.4732;137.4732;292.4961;1.9727
3013;43.0000;228.0572;185.0572;430.3656;2.4070;4.5455;3.222;-4573.018555;1514.322632;893.527771;-0.066408;0.712712;-0.042464;0.697014;240.8750;197.8750;460.1745;2.4859;168.5522;125.5522;291.9819;1.9708
3047;34.0000;193.3109;159.3109;468.5613;2.5073;4.9274;3.532;-4954.227539;1523.036865;861.015381;-0.069337;0.722334;-0.017148;0.687846;179.4027;145.4027;427.6550;2.3996;143.2731;109.2731;321.3916;2.0752
3064;32.0000;180.7231;148.7231;464.7597;2.4976;5.0963;3.421;-5123.455078;1527.482666;870.072144;-0.083337;0.723062;-0.035728;0.684806;174.9230;142.9230;446.6345;2.4506;133.8008;101.8008;318.1276;2.0639
3081;29.0000;171.1996;142.1996;490.3435;2.5616;5.2059;3.306;-5233.502441;1538.642700;885.650208;-0.064885;0.758789;-0.055937;0.645678;170.6579;141.6579;488.4755;2.5570;126.6027;97.6027;336.5612;2.1262
3115;27.0000;155.1243;128.1243;474.5343;2.5224;5.3871;3.094;-5414.896484;1519.285400;894.003601;-0.046109;0.791910;-0.102431;0.600217;167.9270;140.9270;521.9518;2.6368;114.4975;87.4975;324.0650;2.0843
3132;25.0000;139.8210;114.8210;459.2839;2.4836;5.5277;3.101;-5555.469727;1519.404907;891.077881;-0.057835;0.833527;-0.090186;0.541991;150.8353;125.8353;503.3411;2.5930;103.2084;78.2084;312.8336;2.0456
3148;17.0000;131.4499;114.4499;673.2344;2.9509;5.6643;3.451;-5691.350586;1530.469849;855.658875;-0.011023;0.839063;-0.078088;0.538288;125.4072;108.4072;637.6897;2.8830;97.3451;80.3451;472.6183;2.5176
3155;23.0000;131.2066;108.2066;470.4635;2.5121;5.7149;3.692;-5741.318359;1539.099121;831.805359;-0.017600;0.829160;-0.079338;0.553072;113.2874;90.2874;392.5539;2.3003;97.3815;74.3815;323.3977;2.0820
3218;22.0000;131.6086;109.6086;498.2208;2.5807;5.7494;8.485;-5739.700684;1570.495361;333.942047;-0.016330;0.806388;-0.067075;0.587344;105.5802;83.5802;379.9101;2.2628;96.3128;74.3128;337.7853;2.1302
3252;17.0000;128.6735;111.6735;656.9028;2.9201;5.9052;12.385;-5833.164062;1576.475342;-88.461929;0.007590;0.759008;-0.050645;0.649064;138.7668;121.7668;716.2754;3.0291;93.9882;76.9882;452.8718;2.4669
3270;18.0000;116.0496;98.0496;544.7202;2.6887;5.9810;13.986;-5874.339844;1584.935547;-267.146637;-0.020242;0.799119;-0.066070;0.597188;105.8611;87.8611;488.1174;2.5561;82.8509;64.8509;360.2830;2.2025
3321;17.0000;105.3586;88.3586;519.7564;2.6317;5.9896;17.876;-5782.311523;1588.730103;-666.434814;-0.039354;0.803784;-0.016172;0.593398;81.0952;64.0952;377.0308;2.2541;79.1744;62.1744;365.7318;2.2195
3389;18.0000;105.6876;87.6876;487.1531;2.5537;5.5978;23.494;-5226.575195;1583.705078;-1079.728271;-0.025895;0.739097;-0.042173;0.671778;79.3606;61.3606;340.8922;2.1404;76.7065;58.7065;326.1470;2.0914
3406;20.0000;108.8007;88.8007;444.0034;2.4436;5.3989;24.761;-4996.448242;1592.585327;-1115.863770;-0.022401;0.714529;-0.057079;0.696914;73.7695;53.7695;268.8477;1.8830;79.5353;59.5353;297.6763;1.9916
3440;23.0000;107.8223;84.8223;368.7924;2.2289;5.0610;27.499;-4585.286621;1594.146851;-1204.232178;-0.021367;0.572678;-0.048432;0.818070;82.5651;59.5651;258.9788;1.8439;84.7850;61.7850;268.6306;1.8822
3474;25.0000;95.8788;70.8788;283.5152;1.9393;4.7242;29.909;-4191.637207;1596.459351;-1234.887085;-0.004527;0.527445;-0.041312;0.848572;20.8340;-4.1660;-16.6640;-0.2630;81.6419;56.6419;226.5676;1.7074
3493;27.0000;92.3375;65.3375;241.9908;1.7740;4.4908;31.013;-3944.833496;1615.079590;-1199.105103;-0.010280;0.524984;-0.031562;0.850464;247.0043;220.0043;814.8308;3.1935;82.5025;55.5025;205.5647;1.6115
3510;29.0000;86.7608;57.7608;199.1751;1.5810;4.2962;32.067;-3735.574951;1608.458862;-1172.970093;0.002345;0.516579;-0.054947;0.854472;7.7819;-21.2181;-73.1660;-1.8979;72.9185;43.9185;151.4432;1.3302
3527;32.0000;73.5603;41.5603;129.8760;1.2009;4.0935;33.537;-3506.145264;1601.605225;-1161.073730;-0.012259;0.510641;-0.049612;0.858274;55.3274;23.3274;72.8982;0.7899;62.7802;30.7802;96.1881;0.9722
3561;34.0000;45.6018;11.6018;34.1228;0.4236;3.7193;36.467;-3084.133545;1615.928223;-1121.762939;0.002128;0.490836;-0.071217;0.868334;62.7149;28.7149;84.4556;0.8833;41.2599;7.2599;21.3527;0.2792
3578;37.0000;38.1106;1.1106;3.0016;0.0427;3.5175;37.509;-2881.527832;1619.917969;-1058.594360;-0.009003;0.468233;-0.036084;0.882822;101.0812;64.0812;173.1925;1.4499;38.2336;1.2336;3.3341;0.0473
3629;77.0000;31.6878;-45.3122;-58.8470;-1.2809;2.9800;39.006;-2400.943115;1669.163940;-801.925049;0.037944;0.415909;-0.050378;0.907217;12.1685;-64.8315;-84.1967;-2.6617;35.5931;-41.4069;-53.7752;-1.1133
3663;67.0000;99.2660;32.2660;48.1583;0.5671;2.7354;35.801;-2296.239014;1676.751465;-527.057190;0.021043;0.424714;-0.045179;0.903955;35.8731;-31.1269;-46.4581;-0.9013;87.3693;20.3693;30.4019;0.3830
3813;67.0000;338.6697;271.6697;405.4771;2.3376;2.3547;30.938;-2087.215576;1708.824707;-134.998749;-0.041699;0.507443;-0.139556;0.849286;809.1943;742.1943;1107.7526;3.5943;303.1103;236.1103;352.4034;2.1776
3818;67.0000;327.9483;260.9483;389.4751;2.2912;2.3590;31.133;-2087.083984;1710.033325;-144.055069;-0.051902;0.535064;-0.143825;0.830859;740.9036;673.9036;1005.8263;3.4671;292.3293;225.3293;336.3123;2.1254
3827;67.0000;318.6716;251.6716;375.6293;2.2498;2.3507;31.401;-2074.508545;1712.958130;-149.126694;-0.072345;0.523149;-0.167587;0.832464;523.5530;456.5530;681.4223;2.9661;279.7987;212.7987;317.6100;2.0622
