meter_frame;measured_lux;calculated_lux;delta_lux;error_pct;error_stops;dist_to_fix_m;gamma_fix_deg;meter_tx;meter_ty;meter_tz;meter_qx;meter_qy;meter_qz;meter_qw;calculated_lux_ff;delta_lux_ff;error_pct_ff;error_stops_ff;calculated_lux_revf;delta_lux_revf;error_pct_revf;error_stops_revf
4649;50.0000;292.4743;242.4743;484.9486;2.5483;4.0020;7.167;-4005.049316;1293.816895;628.404175;0.230530;-0.552249;0.224103;-0.769191;191.9552;141.9552;283.9104;1.9408;211.1436;161.1436;322.2873;2.0782
4677;50.0000;305.7655;255.7655;511.5311;2.6124;3.8879;7.783;-3879.415039;1126.232178;676.588806;0.399816;-0.444095;0.342747;-0.724880;191.7435;141.7435;283.4869;1.9392;221.3374;171.3374;342.6747;2.1462
4680;50.0000;308.9399;258.9399;517.8798;2.6273;3.8683;7.961;-3857.717285;1107.167236;678.953552;0.420370;-0.430848;0.354918;-0.715326;203.2509;153.2509;306.5018;2.0233;223.8832;173.8832;347.7664;2.1627
4711;57.0000;358.8524;301.8524;529.5656;2.6544;3.6072;8.753;-3586.434814;1013.337341;752.612488;0.448947;-0.385788;0.477897;-0.649021;184.3583;127.3583;223.4357;1.6935;265.1621;208.1621;365.1966;2.2178
4750;72.0000;446.8704;374.8704;520.6533;2.6338;3.2722;8.668;-3252.123779;1006.713318;874.396057;0.499618;-0.424710;0.447475;-0.608087;198.4470;126.4470;175.6208;1.4627;329.8692;257.8692;358.1517;2.1958
4785;83.0000;516.1087;433.1087;521.8177;2.6365;3.0348;9.359;-3009.877441;993.906250;916.055847;0.568097;-0.409788;0.395363;-0.594161;326.2299;243.2299;293.0481;1.9747;387.7143;304.7143;367.1256;2.2238
4817;107.0000;606.8584;499.8584;467.1573;2.5037;2.7845;10.517;-2753.565918;992.108093;894.074707;0.593915;-0.372641;0.394437;-0.593989;637.1427;530.1427;495.4604;2.5740;457.0164;350.0164;327.1182;2.0946
4849;117.0000;716.9050;599.9050;512.7393;2.6153;2.5832;11.894;-2542.997314;973.969788;886.108948;0.564631;-0.385737;0.439032;-0.582794;421.8487;304.8487;260.5545;1.8502;525.4096;408.4096;349.0681;2.1669
4876;137.0000;822.8201;685.8201;500.5986;2.5864;2.4048;12.579;-2360.861084;973.188232;931.596924;0.586672;-0.385543;0.412070;-0.580837;945.3796;808.3796;590.0581;2.7867;599.6672;462.6672;337.7133;2.1300
4907;167.0000;1015.6979;848.6979;508.2024;2.6046;2.1632;13.188;-2116.709473;994.374207;1062.889404;0.586103;-0.381175;0.413913;-0.582979;1718.8806;1551.8806;929.2699;3.3635;738.1043;571.1043;341.9786;2.1440
4934;227.0000;1249.0333;1022.0333;450.2349;2.4600;1.9431;14.668;-1886.892090;1036.060303;1227.336914;0.576675;-0.419409;0.421411;-0.560317;715.1710;488.1710;215.0533;1.6556;891.9795;664.9795;292.9425;1.9743
4965;277.0000;1499.6951;1222.6951;441.4062;2.4367;1.7549;15.311;-1700.205444;1202.464600;1399.619507;0.533475;-0.491861;0.360437;-0.586142;973.9573;696.9573;251.6091;1.8140;1066.7797;789.7797;285.1190;1.9453
4993;297.0000;1478.5116;1181.5116;397.8153;2.3156;1.7185;18.167;-1640.754028;1347.447021;1556.520752;0.483435;-0.577842;0.290554;-0.589887;1089.4213;792.4213;266.8085;1.8750;1105.4254;808.4254;272.1971;1.8961
5044;367.0000;1895.5933;1528.5933;416.5104;2.3688;1.5329;16.804;-1486.035767;1605.823242;1471.817383;0.282794;-0.684567;0.220258;-0.634730;1353.3079;986.3079;268.7487;1.8826;1405.8414;1038.8414;283.0630;1.9376
5070;517.0000;2187.2815;1670.2815;323.0719;2.0809;1.4459;13.367;-1430.650269;1656.645142;1338.466675;0.186501;-0.665273;0.225050;-0.687010;1784.5895;1267.5895;245.1817;1.7874;1566.3241;1049.3241;202.9641;1.5991
5096;597.0000;2351.7261;1754.7261;293.9240;1.9779;1.3842;10.607;-1390.687378;1716.880737;1188.073364;0.098765;-0.622267;0.180506;-0.755279;1730.0869;1133.0869;189.7968;1.5350;1737.6001;1140.6001;191.0553;1.5413
5122;737.0000;2703.2998;1966.2998;266.7978;1.8750;1.3113;10.417;-1325.750366;1750.311890;1012.808594;-0.001272;-0.624556;0.136569;-0.768945;1993.8628;1256.8628;170.5377;1.4358;1988.8973;1251.8973;169.8640;1.4322
5148;797.0000;2683.1951;1886.1951;236.6619;1.7513;1.3215;11.058;-1335.590820;1704.358521;867.652161;0.018194;-0.592722;0.124731;-0.795482;1597.8159;800.8159;100.4788;1.0034;1979.8160;1182.8160;148.4085;1.3127
5174;637.0000;2229.3008;1592.3008;249.9688;1.8072;1.4277;10.783;-1440.445068;1619.643311;794.108643;0.074871;-0.521975;0.111364;-0.842339;1229.2988;592.2988;92.9826;0.9485;1652.4156;1015.4156;159.4059;1.3752
5203;517.0000;1839.4125;1322.4125;255.7858;1.8310;1.5912;9.294;-1604.779663;1499.497925;785.620300;0.150566;-0.549620;0.110395;-0.814286;1711.0476;1194.0476;230.9570;1.7266;1362.8359;845.8359;163.6046;1.3984
5235;317.0000;1397.1587;1080.1587;340.7441;2.1399;1.8384;7.835;-1850.526611;1373.899658;831.136169;0.236248;-0.574078;0.140279;-0.771326;916.7276;599.7276;189.1885;1.5320;1012.0013;695.0013;219.2433;1.6747
5281;227.0000;1086.0938;859.0938;378.4554;2.2584;2.0975;7.015;-2101.051270;1233.523193;1032.184082;0.344896;-0.648348;0.199038;-0.648903;56.1232;-170.8768;-75.2761;-2.0160;779.2189;552.2189;243.2682;1.7793
5332;207.0000;1016.6470;809.6470;391.1338;2.2961;2.1029;8.699;-2094.642822;1416.295166;1366.217041;0.223583;-0.829926;0.177429;-0.479325;765.3683;558.3683;269.7432;1.8865;753.1621;546.1621;263.8464;1.8633
5357;197.0000;1005.1039;808.1039;410.2050;2.3511;2.1320;9.084;-2125.419189;1561.651245;1385.702515;0.094763;-0.835043;0.166086;-0.515886;865.2653;668.2653;339.2210;2.1349;748.2203;551.2203;279.8072;1.9253
5441;197.0000;1006.4019;809.4019;410.8639;2.3529;2.1513;7.684;-2165.608643;1762.427002;1140.023560;0.040871;-0.790827;0.089529;-0.604075;743.8139;546.8139;277.5705;1.9167;737.3121;540.3121;274.2701;1.9041
5550;177.0000;953.7337;776.7337;438.8326;2.4298;2.2357;12.168;-2230.380127;1662.479004;623.508118;0.133763;-0.609306;0.176076;-0.761479;1297.0730;1120.0730;632.8096;2.8734;698.5770;521.5770;294.6763;1.9807
5581;167.0000;935.3869;768.3869;460.1119;2.4857;2.2574;11.894;-2249.468262;1505.486084;595.750916;0.188307;-0.629279;0.249841;-0.711427;1534.3230;1367.3230;818.7563;3.1997;687.4984;520.4984;311.6757;2.0415
