meter_frame;measured_lux;calculated_lux;delta_lux;error_pct;error_stops;dist_to_fix_m;gamma_fix_deg;meter_tx;meter_ty;meter_tz;meter_qx;meter_qy;meter_qz;meter_qw;calculated_lux_ff;delta_lux_ff;error_pct_ff;error_stops_ff;calculated_lux_revf;delta_lux_revf;error_pct_revf;error_stops_revf
1320;397.0000;926.3071;529.3071;133.3267;1.2224;2.1299;17.784;-2060.402344;1997.830688;1462.010132;0.003049;0.679517;-0.007038;0.733620;671.5789;274.5789;69.1634;0.7584;706.1807;309.1807;77.8793;0.8309
1337;367.0000;962.6180;595.6180;162.2937;1.3912;2.1445;16.394;-2086.368652;1917.399292;1483.859375;-0.046582;0.706283;-0.060982;0.703758;677.0723;310.0723;84.4884;0.8835;710.5157;343.5157;93.6010;0.9531
1371;417.0000;1036.1760;619.1760;148.4835;1.3131;2.1225;11.736;-2099.310547;1653.243408;1455.682251;-0.134371;0.687922;-0.145791;0.698179;718.0183;301.0183;72.1866;0.7840;760.3476;343.3476;82.3376;0.8666
1439;397.0000;948.0804;551.0804;138.8112;1.2559;2.1228;14.621;-2058.286377;1152.497192;1472.142456;-0.224823;0.637012;-0.328396;0.660171;637.3326;240.3326;60.5372;0.6829;674.1379;277.1379;69.8080;0.7639
1456;447.0000;930.8452;483.8452;108.2428;1.0583;2.0984;15.769;-2021.872070;1083.460815;1453.734497;-0.209358;0.630715;-0.335123;0.667877;643.4347;196.4347;43.9451;0.5255;665.2139;218.2139;48.8174;0.5735
1475;517.0000;929.7859;412.7859;79.8425;0.8467;2.0810;14.461;-2019.841309;1058.240845;1342.389771;-0.189017;0.618002;-0.366983;0.669081;591.1687;74.1687;14.3460;0.1934;664.1772;147.1772;28.4676;0.3614
1509;597.0000;993.4884;396.4884;66.4135;0.7348;2.0779;12.059;-2046.472046;1059.823486;998.703064;-0.178976;0.644842;-0.348292;0.656383;409.4447;-187.5553;-31.4163;-0.5441;725.8491;128.8491;21.5828;0.2819
1543;97.0000;957.0830;860.0830;886.6835;3.3026;2.0759;16.174;-2017.295532;1057.759644;671.608398;-0.153067;0.647989;-0.340141;0.664066;687.5345;590.5345;608.7984;2.8254;685.0583;588.0583;606.2457;2.8202
1560;597.0000;894.2019;297.2019;49.7826;0.5829;2.1004;18.722;-2016.363647;1053.909668;541.203247;-0.153984;0.640612;-0.343473;0.669277;884.2050;287.2050;48.1080;0.5666;668.8718;71.8718;12.0388;0.1640
1678;557.0000;961.3992;404.3992;72.6031;0.7875;2.0796;6.111;-2087.327637;1267.632446;1061.252930;-0.091578;0.562777;-0.291354;0.768120;1952.6807;1395.6807;250.5710;1.8097;681.9451;124.9451;22.4318;0.2920
1714;597.0000;1010.2073;413.2073;69.2140;0.7588;2.0732;5.855;-2082.142578;1447.236328;1263.420288;-0.114623;0.604428;-0.233755;0.752919;905.8920;308.8920;51.7407;0.6016;728.1432;131.1432;21.9670;0.2865
2061;227.0000;696.3012;469.3012;206.7406;1.6170;2.6012;12.494;-2587.612793;1679.961426;546.568848;-0.151640;0.663215;-0.108794;0.724786;583.9064;356.9064;157.2275;1.3630;507.6220;280.6220;123.6220;1.1611
2079;197.0000;637.8560;440.8560;223.7848;1.6950;2.7128;10.661;-2710.867432;1624.533813;596.249512;-0.164837;0.698655;-0.117292;0.686260;383.5159;186.5159;94.6781;0.9611;473.5533;276.5533;140.3824;1.2653
2096;167.0000;586.6979;419.6979;251.3161;1.8128;2.8270;9.882;-2826.775879;1524.116333;595.104492;-0.212172;0.698766;-0.178056;0.659549;573.6913;406.6913;243.5278;1.7804;437.6616;270.6616;162.0728;1.3900
2113;147.0000;536.4304;389.4304;264.9186;1.8676;2.9606;9.530;-2958.201416;1419.205688;592.022522;-0.211388;0.692667;-0.220487;0.653385;509.0512;362.0512;246.2934;1.7920;399.0691;252.0691;171.4756;1.4408
2130;117.0000;492.5522;375.5522;320.9848;2.0738;3.0763;8.584;-3075.835205;1323.014526;644.484131;-0.208623;0.687077;-0.278042;0.638040;364.2831;247.2831;211.3531;1.6386;361.4156;244.4156;208.9022;1.6272
2147;107.0000;468.5930;361.5930;337.9374;2.1307;3.1384;6.687;-3145.715332;1268.622437;771.077576;-0.212596;0.673503;-0.313772;0.634621;354.1562;247.1562;230.9870;1.7268;336.9195;229.9195;214.8780;1.6548
2198;97.0000;422.5289;325.5289;335.5967;2.1230;3.2442;4.764;-3247.545898;1287.453369;1303.123413;-0.132890;0.650596;-0.289266;0.689486;241.6656;144.6656;149.1398;1.3170;302.0967;205.0967;211.4399;1.6390
2215;83.0000;407.6440;324.6440;391.1374;2.2961;3.2918;6.610;-3281.730713;1328.038818;1448.687622;-0.116292;0.655668;-0.282547;0.690466;307.2453;224.2453;270.1750;1.8882;294.9593;211.9593;255.3727;1.8293
2299;97.0000;476.3188;379.3188;391.0502;2.2959;3.0988;8.601;-3090.856934;1771.758301;1423.675537;-0.090744;0.646679;-0.115498;0.748487;346.9783;249.9783;257.7096;1.8388;350.7267;253.7267;261.5739;1.8543
2318;107.0000;490.1364;383.1364;358.0714;2.1956;3.0718;7.175;-3081.094971;1808.822632;1236.083130;-0.104861;0.659773;-0.098078;0.737621;355.6989;248.6989;232.4289;1.7330;359.3683;252.3683;235.8582;1.7479
2335;117.0000;499.9146;382.9146;327.2775;2.0952;3.0491;7.234;-3064.041992;1840.690552;1063.799316;-0.113312;0.676542;-0.067970;0.724452;370.2831;253.2831;216.4813;1.6621;367.1055;250.1055;213.7654;1.6497
2352;127.0000;513.2534;386.2534;304.1365;2.0148;3.0187;8.807;-3028.423096;1879.238403;890.891296;-0.086340;0.702190;-0.022406;0.706380;349.3623;222.3623;175.0885;1.4599;376.6763;249.6763;196.5955;1.5685
2369;117.0000;504.3235;387.3235;331.0457;2.1078;3.0308;10.331;-3031.174316;1873.648560;731.488647;-0.083101;0.727567;-0.015505;0.680809;384.5433;267.5433;228.6695;1.7166;373.2635;256.2635;219.0286;1.6737
2420;107.0000;478.5882;371.5882;347.2787;2.1612;3.1270;9.155;-3130.138916;1554.937134;597.725464;0.008908;0.713067;-0.105204;0.693100;423.2618;316.2618;295.5718;1.9839;353.4733;246.4733;230.3489;1.7240
2454;97.0000;413.6844;316.6844;326.4787;2.0925;3.3499;4.319;-3374.654053;1492.142822;843.939514;0.003904;0.683225;-0.114598;0.721149;333.1900;236.1900;243.4948;1.7803;306.1395;209.1395;215.6078;1.6581
2472;83.0000;381.9622;298.9622;360.1954;2.2022;3.4789;2.809;-3506.232422;1477.353027;928.927612;0.024846;0.682820;-0.101763;0.723038;393.4462;310.4462;374.0316;2.2450;280.9344;197.9344;238.4752;1.7590
2524;107.0000;466.5815;359.5815;336.0575;2.1245;3.1626;0.628;-3189.206055;1486.750488;1094.662842;0.000139;0.700116;-0.102029;0.706702;0.0001;-106.9999;-99.9999;-16.7073;336.1366;229.1366;214.1463;1.6514
2541;137.0000;538.8431;401.8431;293.3162;1.9757;2.9435;0.852;-2970.198486;1500.770874;1097.221069;-0.002834;0.705664;-0.105842;0.700591;0.0001;-136.9998;-99.9999;-17.0638;388.4755;251.4755;183.5587;1.5036
2558;177.0000;638.2717;461.2717;260.6055;1.8504;2.7133;0.929;-2740.833008;1511.537109;1071.079468;-0.022534;0.692445;-0.083386;0.716281;95.9587;-81.0413;-45.7860;-0.8833;460.1774;283.1774;159.9872;1.3784
2575;257.0000;757.7979;500.7979;194.8630;1.5600;2.4940;0.991;-2521.949707;1515.564087;1054.033691;-0.036978;0.691311;-0.070924;0.718116;495.7904;238.7904;92.9145;0.9480;546.4661;289.4661;112.6327;1.0884
2591;367.0000;899.5931;532.5931;145.1207;1.2935;2.2889;0.799;-2316.736084;1511.852539;1052.424805;-0.019526;0.696402;-0.062372;0.714669;455.1483;88.1483;24.0186;0.3106;648.3478;281.3478;76.6615;0.8210
2608;557.0000;1041.3500;484.3500;86.9569;0.9027;2.1281;0.737;-2155.961670;1513.041260;1050.100098;0.002879;0.706118;-0.042694;0.706800;444.6497;-112.3503;-20.1706;-0.3250;750.3723;193.3723;34.7168;0.4299
2678;597.0000;1029.4104;432.4104;72.4305;0.7860;2.1341;3.063;-2162.899902;1575.888428;987.138672;0.017947;0.673376;-0.034615;0.738271;958.8480;361.8480;60.6111;0.6836;758.8746;161.8746;27.1147;0.3461
2695;417.0000;857.6239;440.6239;105.6652;1.0403;2.3388;3.290;-2367.409668;1575.584595;969.734436;0.017796;0.677462;-0.042754;0.734099;803.4255;386.4255;92.6680;0.9461;633.8149;216.8149;51.9940;0.6040
2712;297.0000;725.0767;428.0767;144.1336;1.2877;2.5444;2.835;-2573.227051;1557.314331;976.055481;0.022856;0.702755;-0.049241;0.709357;657.3079;360.3079;121.3158;1.1461;532.9276;235.9276;79.4369;0.8435
2729;227.0000;624.6880;397.6880;175.1929;1.4604;2.7453;2.028;-2774.065918;1549.761108;1025.099731;0.016202;0.711281;-0.041971;0.701466;332.3087;105.3087;46.3915;0.5498;452.8557;225.8557;99.4959;0.9964
2746;167.0000;550.7350;383.7350;229.7815;1.7215;2.9237;1.907;-2951.837891;1556.630615;1063.638184;0.004832;0.693093;-0.041494;0.719636;373.2914;206.2914;123.5278;1.1605;398.8198;231.8198;138.8143;1.2559
2763;127.0000;483.9112;356.9112;281.0325;1.9299;3.1186;1.751;-3146.492188;1549.346313;1077.848389;-0.006450;0.687542;-0.041513;0.724928;296.2737;169.2737;133.2864;1.2221;350.1648;223.1648;175.7203;1.4632
2780;107.0000;422.9888;315.9888;295.3166;1.9830;3.3306;1.624;-3358.157715;1541.823242;1092.444580;-0.011887;0.677280;-0.050341;0.733905;212.2454;105.2454;98.3602;0.9881;305.8934;198.8934;185.8817;1.5154
2797;83.0000;377.2834;294.2834;354.5583;2.1845;3.5331;1.632;-3559.863525;1539.141235;1118.574463;-0.024047;0.689773;-0.053037;0.721680;234.3694;151.3694;182.3728;1.4976;272.9250;189.9250;228.8253;1.7173
2814;67.0000;338.6319;271.6319;405.4207;2.3375;3.7363;1.423;-3761.898682;1514.738281;1149.059570;-0.048435;0.703638;-0.053123;0.706912;179.4058;112.4058;167.7699;1.4210;244.7940;177.7940;265.3642;1.8693
2831;57.0000;304.1705;247.1705;433.6325;2.4158;3.9424;1.428;-3967.814697;1513.024048;1156.995239;-0.049703;0.727434;-0.067285;0.681060;162.3012;105.3012;184.7390;1.5096;219.8865;162.8865;285.7658;1.9477
2864;40.0000;241.5898;201.5898;503.9746;2.5945;4.4183;0.995;-4443.977539;1483.084595;1150.421387;-0.029784;0.740819;-0.056578;0.668655;0.0001;-39.9999;-99.9998;-15.2877;174.2385;134.2385;335.5962;2.1230
2881;34.0000;217.8489;183.8489;540.7321;2.6797;4.6420;0.964;-4666.500488;1464.587280;1178.229614;-0.010298;0.748281;-0.067365;0.659872;0.0001;-34.0000;-99.9999;-15.0532;157.1238;123.1238;362.1288;2.2083
2898;29.0000;199.5394;170.5394;588.0667;2.7825;4.8522;1.127;-4874.831055;1444.631226;1217.302124;-0.006136;0.740704;-0.070886;0.668053;43.5053;14.5053;50.0184;0.5851;144.0623;115.0623;396.7667;2.3126
2915;25.0000;183.9185;158.9185;635.6740;2.8791;5.0477;1.244;-5070.291504;1455.012695;1228.890137;0.004648;0.741225;-0.074035;0.667145;73.2522;48.2522;193.0086;1.5509;132.8699;107.8699;431.4796;2.4100
2932;23.0000;171.5509;148.5509;645.8734;2.8989;5.2398;1.178;-5262.534668;1451.983276;1229.367554;0.011866;0.716252;-0.048174;0.696075;48.2567;25.2567;109.8118;1.0691;123.8814;100.8814;438.6147;2.4293
2949;22.0000;160.5273;138.5273;629.6697;2.8672;5.4034;1.334;-5426.022461;1465.382690;1241.715698;0.033616;0.721264;-0.055249;0.689635;81.4201;59.4201;270.0916;1.8879;116.0203;94.0203;427.3651;2.3988
2968;20.0000;152.7022;132.7022;663.5109;2.9326;5.5472;1.630;-5568.332520;1469.983521;1279.653564;0.014625;0.729953;-0.057875;0.680885;154.8682;134.8682;674.3411;2.9530;110.5691;90.5691;452.8455;2.4669
2985;18.0000;147.1875;129.1875;717.7081;3.0316;5.6434;1.834;-5662.795898;1462.574829;1312.535400;0.015678;0.737161;-0.065307;0.672371;210.6190;192.6190;1070.1056;3.5486;106.7263;88.7263;492.9236;2.5678
3002;17.0000;144.0718;127.0718;747.4814;3.0832;5.7247;1.822;-5744.622559;1473.251831;1307.888062;-0.008291;0.721955;-0.044032;0.690488;194.4549;177.4549;1043.8522;3.5158;104.4450;87.4450;514.3822;2.6191
3087;18.0000;150.1128;132.1128;733.9598;3.0600;5.4617;4.334;-5458.470703;1380.951660;1563.576782;0.012056;0.747615;-0.182119;0.638560;64.5905;46.5905;258.8360;1.8433;108.3562;90.3562;501.9791;2.5897
3257;137.0000;190.1412;53.1412;38.7892;0.4729;4.8625;16.959;-4638.047363;1470.521729;2544.974365;-0.011109;0.807655;-0.109152;0.579358;134.9380;-2.0620;-1.5051;-0.0219;141.2750;4.2750;3.1204;0.0443
3275;147.0000;198.9263;51.9263;35.3240;0.4364;4.7456;16.121;-4548.697754;1466.443726;2442.077393;0.006853;0.826246;-0.132530;0.547454;140.1131;-6.8869;-4.6850;-0.0692;144.5035;-2.4965;-1.6983;-0.0247
3311;23.0000;218.2614;195.2614;848.9626;3.2464;4.6332;12.353;-4524.966309;1470.535645;2114.138428;-0.051489;0.742462;-0.147713;0.651367;168.6373;145.6373;633.2056;2.8742;159.0304;136.0304;591.4365;2.7896
3345;27.0000;229.2494;202.2494;749.0717;3.0859;4.5443;10.228;-4475.954102;1462.099487;1928.691162;-0.069647;0.750879;-0.153453;0.638578;170.7592;143.7592;532.4416;2.6609;171.7464;144.7464;536.0978;2.6692
3362;29.0000;238.1804;209.1804;721.3118;3.0379;4.4697;8.723;-4425.545898;1465.122192;1797.753662;-0.082024;0.760098;-0.127808;0.631814;197.2729;168.2729;580.2515;2.7661;176.4472;147.4472;508.4385;2.6051
3379;32.0000;240.6159;208.6159;651.9247;2.9106;4.3989;6.831;-4379.708984;1466.659058;1641.096802;-0.095732;0.792885;-0.147916;0.583344;171.5246;139.5246;436.0145;2.4223;175.0808;143.0808;447.1275;2.4519
3394;32.0000;240.0549;208.0549;650.1716;2.9072;4.3765;5.442;-4371.660156;1463.025146;1532.508545;-0.103376;0.798098;-0.151667;0.573891;181.0925;149.0925;465.9142;2.5006;173.1160;141.1160;440.9873;2.4356
3429;37.0000;239.9660;202.9660;548.5566;2.6972;4.4008;2.135;-4420.053711;1467.669189;1275.935791;-0.074333;0.765068;-0.141690;0.623755;401.0464;364.0464;983.9091;3.4382;174.4385;137.4385;371.4554;2.2371
3496;37.0000;250.5227;213.5227;577.0884;2.7593;4.3287;5.182;-4349.187988;1494.171631;736.475769;-0.086904;0.715802;-0.108718;0.684292;253.7401;216.7401;585.7839;2.7778;182.7305;145.7305;393.8661;2.3041
3582;47.0000;293.0595;246.0595;523.5309;2.6405;4.0133;10.730;-3997.153564;1718.629761;421.413147;0.019338;0.604706;-0.097493;0.790222;168.5480;121.5480;258.6128;1.8424;217.3271;170.3271;362.3980;2.2091
3618;57.0000;343.1628;286.1628;502.0401;2.5899;3.7311;11.308;-3715.228760;1899.438721;535.091797;0.040195;0.655995;-0.061253;0.751201;277.4304;220.4304;386.7199;2.2831;253.0808;196.0808;344.0013;2.1506
3635;62.0000;365.7720;303.7720;489.9549;2.5606;3.6111;10.960;-3600.260986;1909.416504;597.269836;0.053819;0.663700;-0.072300;0.742548;196.5756;134.5756;217.0575;1.6647;270.1977;208.1977;335.8027;2.1237
3652;72.0000;391.2168;319.2168;443.3566;2.4419;3.4901;10.413;-3485.479248;1900.738892;660.212830;0.052441;0.640636;-0.052154;0.764274;288.0372;216.0372;300.0517;2.0002;289.6019;217.6019;302.2249;2.0080
3670;83.0000;415.6282;332.6282;400.7569;2.3241;3.3707;9.595;-3373.525391;1886.059448;740.986572;0.053694;0.616758;-0.028581;0.784799;333.8012;250.8012;302.1702;2.0078;307.0201;224.0201;269.9037;1.8871
3687;97.0000;445.5045;348.5045;359.2830;2.1994;3.2548;8.559;-3265.092529;1858.937378;828.074463;0.059629;0.631864;-0.030210;0.772192;321.9993;224.9993;231.9581;1.7310;326.4832;229.4832;236.5806;1.7510
3703;107.0000;477.6537;370.6537;346.4053;2.1584;3.1497;7.519;-3165.388428;1838.289673;937.262695;0.020750;0.686452;-0.016355;0.726695;360.3494;253.3494;236.7751;1.7518;349.4167;242.4167;226.5577;1.7073
3720;127.0000;505.8880;378.8880;298.3370;1.9940;3.0391;6.340;-3058.377930;1791.766968;1054.443726;-0.023039;0.705163;0.008251;0.708622;368.5192;241.5192;190.1726;1.5369;371.9066;244.9066;192.8398;1.5501
3737;147.0000;552.6264;405.6264;275.9363;1.9105;2.8953;4.161;-2920.664307;1671.883301;1084.007812;-0.103505;0.668066;-0.046176;0.735420;526.8374;379.8374;258.3928;1.8415;410.7398;263.7398;179.4148;1.4824
3754;177.0000;589.6554;412.6554;233.1386;1.7361;2.7657;0.898;-2793.267822;1508.877808;1070.058228;-0.198428;0.568361;-0.214280;0.769205;145.3323;-31.6677;-17.8914;-0.2844;425.0883;248.0883;140.1629;1.2640
3771;197.0000;598.5004;401.5004;203.8073;1.6032;2.6946;2.146;-2715.367188;1369.288696;1092.608521;-0.353261;0.463758;-0.300980;0.754683;141.2827;-55.7173;-28.2829;-0.4796;434.8893;237.8893;120.7560;1.1425
3788;207.0000;642.9132;435.9132;210.5861;1.6350;2.6810;5.499;-2685.077637;1221.552612;1141.037964;-0.475191;0.468585;-0.353694;0.655379;830.9052;623.9052;301.4034;2.0051;455.9261;248.9261;120.2542;1.1392
3805;177.0000;633.1342;456.1342;257.7029;1.8388;2.7186;7.926;-2704.036865;1113.099365;1192.662476;-0.536710;0.407551;-0.409986;0.614618;342.0358;165.0358;93.2406;0.9504;458.5854;281.5854;159.0878;1.3734
3821;157.0000;605.7120;448.7120;285.8038;1.9479;2.7889;9.530;-2757.880615;1037.728394;1245.919067;-0.595147;0.366803;-0.429124;0.571935;460.4694;303.4694;193.2926;1.5523;457.2378;300.2378;191.2343;1.5422
3838;127.0000;555.7417;428.7417;337.5919;2.1296;2.9087;10.788;-2860.894531;971.014404;1310.643066;-0.610374;0.297918;-0.516798;0.521160;558.0895;431.0895;339.4406;2.1357;415.9349;288.9349;227.5078;1.7115
3856;107.0000;518.7525;411.7525;384.8154;2.2774;2.9993;8.862;-2970.263916;1046.952515;1288.666992;-0.610752;0.286268;-0.525269;0.518774;211.4253;104.4253;97.5937;0.9825;386.1206;279.1206;260.8604;1.8514
3873;117.0000;488.7634;371.7634;317.7466;2.0626;3.0657;5.777;-3064.561279;1154.330566;1144.755371;-0.609090;0.350234;-0.436452;0.562009;859.2981;742.2981;634.4429;2.8767;346.7326;229.7326;196.3526;1.5673
3907;107.0000;436.9049;329.9049;308.3223;2.0297;3.2175;7.185;-3218.990479;1205.546875;769.733398;-0.583732;0.470831;-0.324909;0.576202;214.0906;107.0906;100.0846;1.0006;314.9493;207.9493;194.3451;1.5575
3924;83.0000;405.3298;322.3298;388.3491;2.2879;3.3597;10.295;-3333.673584;1099.592163;602.192383;-0.580086;0.485336;-0.350654;0.552260;393.0286;310.0286;373.5284;2.2435;304.6029;221.6029;266.9914;1.8757
3941;83.0000;378.7130;295.7130;356.2807;2.1899;3.4930;12.163;-3442.492676;1007.334900;502.170898;-0.578925;0.469479;-0.400544;0.532917;414.6707;331.6707;399.6033;2.3208;277.0563;194.0563;233.8028;1.7390
3960;57.0000;363.2664;306.2664;537.3096;2.6720;3.5488;14.300;-3470.201904;980.215210;350.899628;-0.570143;0.459801;-0.425078;0.531817;288.5540;231.5540;406.2350;2.3398;260.5091;203.5091;357.0335;2.1923
3993;62.0000;387.3317;325.3317;524.7285;2.6432;3.4762;14.746;-3404.465576;1230.347900;234.754898;-0.384619;0.534603;-0.426760;0.619793;320.0667;258.0667;416.2365;2.3680;276.9925;214.9925;346.7621;2.1595
4010;67.0000;392.5352;325.5352;485.8735;2.5506;3.4769;13.484;-3430.198486;1465.129517;283.002411;-0.247273;0.584440;-0.305922;0.709716;188.4224;121.4224;181.2275;1.4917;282.7316;215.7316;321.9875;2.0772
4079;72.0000;384.5888;312.5888;434.1511;2.4172;3.5088;10.086;-3506.450439;1843.663086;629.707214;-0.071834;0.695488;-0.044139;0.713575;330.9901;258.9901;359.7085;2.2007;285.4185;213.4185;296.4147;1.9870
4096;77.0000;385.8645;308.8645;401.1228;2.3252;3.4916;7.922;-3504.428955;1853.723389;844.923950;-0.058908;0.708585;-0.017405;0.702947;293.7450;216.7450;281.4870;1.9316;281.7453;204.7453;265.9030;1.8715
4130;67.0000;360.1645;293.1645;437.5589;2.4264;3.5796;6.678;-3590.296143;1836.204102;1225.652222;-0.040194;0.677366;0.012813;0.734436;261.2015;194.2015;289.8530;1.9629;264.3470;197.3470;294.5477;1.9802
4148;62.0000;348.1297;286.1297;461.4995;2.4893;3.6451;6.852;-3648.287598;1780.274414;1368.038452;-0.054736;0.683957;-0.002444;0.727461;251.1203;189.1203;305.0327;2.0180;254.8524;192.8524;311.0522;2.0393
4164;57.0000;345.5210;288.5210;506.1772;2.5997;3.6679;7.676;-3659.496582;1736.485229;1488.318604;-0.054786;0.696305;0.011766;0.715555;240.3756;183.3756;321.7117;2.0763;252.5466;195.5466;343.0641;2.1475
4181;54.0000;352.7502;298.7502;553.2411;2.7076;3.6609;10.084;-3624.761963;1757.036499;1655.571289;-0.035681;0.725997;0.010653;0.686689;263.4952;209.4952;387.9540;2.2867;263.2518;209.2518;387.5033;2.2854
4198;50.0000;350.0055;300.0055;600.0110;2.8074;3.6762;11.559;-3617.424316;1722.890015;1778.810913;-0.040670;0.725347;-0.019157;0.686914;246.1387;196.1387;392.2773;2.2995;257.2167;207.2167;414.4333;2.3630
4232;47.0000;318.4295;271.4295;577.5095;2.7602;3.8339;9.867;-3786.672852;1504.629150;1757.101196;-0.122992;0.696282;-0.188937;0.681445;244.3937;197.3937;419.9867;2.3785;239.0291;192.0291;408.5726;2.3465
4249;43.0000;292.2677;249.2677;579.6923;2.7649;4.0312;8.386;-3999.276123;1497.808472;1693.499023;-0.181373;0.703806;-0.167796;0.666037;214.7688;171.7688;399.4622;2.3204;215.0056;172.0056;400.0130;2.3220
4267;40.0000;266.7348;226.7348;566.8371;2.7373;4.2126;6.388;-4199.236816;1446.262451;1583.488037;-0.216323;0.711395;-0.189170;0.641355;192.0980;152.0980;380.2451;2.2638;193.5654;153.5654;383.9134;2.2747
4285;37.0000;245.6318;208.6318;563.8698;2.7309;4.3815;3.887;-4387.088867;1385.971069;1416.489014;-0.233121;0.720086;-0.206287;0.620142;61.8524;24.8524;67.1687;0.7413;178.1029;141.1029;381.3591;2.2671
4302;34.0000;226.5360;192.5360;566.2823;2.7361;4.5389;2.077;-4554.467285;1355.842896;1281.420776;-0.277226;0.725948;-0.249961;0.577637;368.8374;334.8374;984.8160;3.4394;164.6368;130.6368;384.2258;2.2757
4319;32.0000;212.2616;180.2616;563.3174;2.7297;4.6544;0.388;-4677.674805;1392.814697;1158.251831;-0.227693;0.750189;-0.248568;0.568847;0.0000;-32.0000;-100.0000;-14.9658;153.0172;121.0172;378.1788;2.2576
4336;29.0000;206.3154;177.3154;611.4323;2.8307;4.7306;1.641;-4758.896484;1490.993896;1029.304199;-0.177063;0.740388;-0.237334;0.603446;169.8038;140.8038;485.5305;2.5497;149.2556;120.2556;414.6744;2.3637
4404;27.0000;203.0462;176.0462;652.0228;2.9108;4.7786;8.140;-4783.367676;1802.386475;586.557617;-0.080152;0.748729;-0.040120;0.656788;153.8804;126.8804;469.9274;2.5108;148.1373;121.1373;448.6566;2.4559
4438;25.0000;193.7629;168.7629;675.0518;2.9543;4.8805;8.352;-4883.698242;1958.037476;699.788574;-0.044376;0.718012;0.064564;0.691608;144.0199;119.0199;476.0796;2.5263;141.7649;116.7649;467.0595;2.5035
4472;27.0000;190.7412;163.7412;606.4490;2.8206;4.8817;6.545;-4893.546875;1952.481934;1097.719849;-0.034471;0.708051;0.095988;0.698757;139.0886;112.0886;415.1431;2.3650;140.2326;113.2326;419.3799;2.3768
4488;25.0000;186.2310;161.2310;644.9241;2.8971;4.9053;6.679;-4908.581543;1933.222412;1329.014893;-0.049233;0.687456;0.107393;0.716552;135.0037;110.0037;440.0147;2.4330;136.6468;111.6468;446.5873;2.4505
4510;23.0000;176.4643;153.4643;667.2361;2.9397;5.0199;6.988;-5010.389648;1848.202026;1545.405151;-0.063608;0.661231;0.084913;0.742642;127.0175;104.0175;452.2499;2.4653;129.1536;106.1536;461.5374;2.4894
4528;22.0000;166.5768;144.5768;657.1674;2.9206;5.0977;7.319;-5078.940430;1787.405029;1654.371826;-0.092670;0.625307;0.055971;0.772833;117.7820;95.7820;435.3726;2.4205;121.7614;99.7614;453.4608;2.4685
4591;22.0000;163.0180;141.0180;640.9910;2.8895;5.3149;6.457;-5291.863281;1482.144653;1735.724243;-0.190112;0.647629;-0.153547;0.721704;117.2956;95.2956;433.1620;2.4146;118.4601;96.4601;438.4550;2.4288
