Format Version,1.23,Take Name,1 Lampe weißer  Raum 60_solved,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-05-09 06.41.11.451,Capture Start Frame,3069013,Total Frames in Take,20882,Total Exported Frames,20882,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Quikpunch,Quikpunch,Quikpunch,Quikpunch,Quikpunch,Quikpunch,Quikpunch
,ID,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
57,0.475000,-0.035012,-0.849348,0.492772,0.185899,-4006.550623,1025.346411,-2914.826264,0.015843,-0.697669,0.010211,0.716172,-27.785229,1550.403204,999.305012
58,0.483000,-0.034911,-0.849457,0.492638,0.185774,-4006.380439,1025.461959,-2914.946284,0.015934,-0.697709,0.010254,0.716131,-27.772775,1550.396693,999.292160
59,0.492000,-0.034918,-0.849376,0.493041,0.185070,-4006.125755,1025.389081,-2915.184214,0.015862,-0.697707,0.010207,0.716135,-27.771997,1550.402760,999.292741
60,0.500000,-0.035287,-0.849512,0.492899,0.184756,-4005.863264,1025.546197,-2915.369287,0.015854,-0.697699,0.010175,0.716143,-27.775327,1550.404585,999.293461
61,0.508000,-0.035390,-0.849659,0.492771,0.184401,-4005.580487,1025.674437,-2915.536074,0.015879,-0.697697,0.010161,0.716144,-27.781743,1550.401245,999.288205
62,0.517000,-0.035483,-0.849810,0.492734,0.183783,-4005.279425,1025.740079,-2915.747897,0.015922,-0.697635,0.010195,0.716204,-27.762395,1550.396187,999.299322
63,0.525000,-0.035495,-0.850000,0.492741,0.182885,-4004.972458,1025.757643,-2915.996541,0.015936,-0.697626,0.010237,0.716212,-27.769587,1550.375987,999.310933
64,0.533000,-0.035503,-0.850143,0.492807,0.182037,-4004.683760,1025.750980,-2916.233620,0.015877,-0.697671,0.010178,0.716170,-27.792188,1550.378612,999.301374
65,0.542000,-0.035494,-0.850227,0.492910,0.181368,-4004.380996,1025.758844,-2916.432944,0.015942,-0.697703,0.010188,0.716137,-27.796336,1550.372025,999.295473
66,0.550000,-0.035836,-0.850288,0.493058,0.180610,-4004.003067,1025.816488,-2916.675246,0.015914,-0.697649,0.010203,0.716190,-27.782491,1550.380891,999.302956
