Format Version,1.23,Take Name,1 Lampe schwarzer Raum 60 1 Diff 0_solved,Total Exported Frames,13513,5m,Take Notes,120.000000,Capture Start Time,2026-05-09 05.19.01.325,Capture Start Frame,2477408,Total Frames in Take,13513,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Quikpunch,Quikpunch,Quikpunch,Quikpunch,Quikpunch,Quikpunch,Quikpunch
,ID,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
27,0.225000,0.082746,-0.949643,0.133066,0.271340,-4114.781546,1202.167115,-2840.638984,0.008841,-0.697333,0.011923,0.716594,-28.772908,1555.453358,998.737007
28,0.233000,0.081901,-0.950097,0.133683,0.269696,-4114.590139,1203.214073,-2840.704164,0.008806,-0.697326,0.011917,0.716601,-28.776329,1555.456312,998.735215
29,0.242000,0.081458,-0.950342,0.134471,0.268575,-4114.415144,1204.277722,-2840.633134,0.008818,-0.697334,0.011961,0.716592,-28.779321,1555.453005,998.727446
30,0.250000,0.080492,-0.950800,0.135525,0.266708,-4114.227592,1205.373660,-2840.765984,0.008810,-0.697337,0.011971,0.716589,-28.776577,1555.454444,998.728951
31,0.258000,0.080692,-0.951306,0.135760,0.264715,-4114.104429,1206.341435,-2840.726988,0.008801,-0.697328,0.011951,0.716598,-28.780415,1555.451844,998.727698
32,0.267000,0.080376,-0.951646,0.136369,0.263274,-4113.841209,1207.527601,-2840.612964,0.008844,-0.697337,0.011967,0.716589,-28.774936,1555.455381,998.734099
33,0.275000,0.079416,-0.952247,0.137119,0.260992,-4113.448600,1208.680996,-2840.708077,0.008839,-0.697336,0.011944,0.716591,-28.776075,1555.461552,998.740298
34,0.283000,0.079939,-0.952797,0.137227,0.258759,-4113.187154,1209.629157,-2840.562679,0.008846,-0.697343,0.011982,0.716583,-28.775499,1555.449095,998.726107
35,0.292000,0.078605,-0.953586,0.137824,0.255927,-4112.572179,1210.830164,-2840.644948,0.008844,-0.697332,0.011958,0.716594,-28.775156,1555.455312,998.734687
36,0.300000,0.077924,-0.954229,0.138579,0.253320,-4111.935747,1211.985739,-2840.658019,0.008805,-0.697322,0.011945,0.716604,-28.774432,1555.461325,998.743289
37,0.308000,0.076669,-0.955089,0.139081,0.250168,-4111.194472,1213.165114,-2840.728504,0.008778,-0.697306,0.011957,0.716620,-28.774868,1555.450980,998.741045
38,0.317000,0.075977,-0.955766,0.139468,0.247564,-4110.414957,1214.352741,-2840.711062,0.008843,-0.697332,0.011945,0.716595,-28.774012,1555.452069,998.731208
39,0.325000,0.074984,-0.956646,0.139905,0.244196,-4109.588450,1215.437608,-2840.896277,0.008787,-0.697330,0.011962,0.716596,-28.771742,1555.454452,998.735397
40,0.333000,0.073463,-0.957406,0.140907,0.241085,-4108.626396,1216.714707,-2841.265502,0.008829,-0.697349,0.011957,0.716578,-28.773259,1555.455119,998.726932
41,0.342000,0.072326,-0.958286,0.141780,0.237391,-4107.701070,1217.792808,-2841.680183,0.008807,-0.697324,0.011955,0.716602,-28.778841,1555.454306,998.734097
42,0.350000,0.070784,-0.959353,0.142523,0.233065,-4106.639400,1218.843460,-2842.246757,0.008793,-0.697312,0.011971,0.716614,-28.780239,1555.456401,998.735950
43,0.358000,0.069433,-0.960286,0.143654,0.228894,-4105.558816,1219.730549,-2842.818708,0.008817,-0.697324,0.011937,0.716602,-28.778272,1555.453462,998.734993
44,0.367000,0.067331,-0.961223,0.145099,0.224638,-4104.198019,1220.695009,-2843.536447,0.008834,-0.697317,0.011956,0.716609,-28.779514,1555.457866,998.740941
45,0.375000,0.066024,-0.962044,0.146898,0.220301,-4102.922296,1221.368735,-2844.246143,0.008846,-0.697333,0.011923,0.716594,-28.779428,1555.452312,998.740679
46,0.383000,0.064274,-0.962791,0.149166,0.215992,-4101.574280,1221.971826,-2845.122664,0.008781,-0.697308,0.011937,0.716618,-28.772789,1555.456614,998.744441
