meter_frame;measured_lux;calculated_lux;delta_lux;error_pct;error_stops;dist_to_fix_m;gamma_fix_deg;meter_tx;meter_ty;meter_tz;meter_qx;meter_qy;meter_qz;meter_qw;calculated_lux_ff;delta_lux_ff;error_pct_ff;error_stops_ff;calculated_lux_revf;delta_lux_revf;error_pct_revf;error_stops_revf
3518;367.0000;502.7750;135.7750;36.9959;0.4541;2.7540;20.664;-2614.646973;1148.985107;144.099274;0.473739;-0.583086;0.323241;-0.575410;281.5428;-85.4572;-23.2853;-0.3824;366.4364;-0.5636;-0.1536;-0.0022
3535;317.0000;394.1794;77.1794;24.3468;0.3144;2.8594;23.927;-2656.668701;1148.074097;-51.217068;0.475771;-0.576521;0.316234;-0.584176;272.5313;-44.4687;-14.0280;-0.2181;283.4080;-33.5920;-10.5968;-0.1616
3552;257.0000;307.0972;50.0972;19.4931;0.2569;2.9645;26.693;-2696.079834;1146.929443;-227.676483;0.448662;-0.560414;0.349504;-0.602068;249.0431;-7.9569;-3.0961;-0.0454;232.6454;-24.3546;-9.4765;-0.1436
3569;207.0000;230.2238;23.2238;11.2192;0.1534;3.0004;29.244;-2669.033447;1146.285034;-365.506256;0.428807;-0.565223;0.333148;-0.621016;180.5909;-26.4091;-12.7580;-0.1969;184.8935;-22.1065;-10.6795;-0.1629
3586;167.0000;184.9375;17.9375;10.7410;0.1472;2.9892;31.164;-2611.313232;1152.140869;-450.638184;0.427030;-0.540795;0.344391;-0.637637;389.3792;222.3792;133.1612;1.2213;159.8888;-7.1112;-4.2582;-0.0628
3603;147.0000;158.7763;11.7763;8.0111;0.1112;2.9451;32.772;-2531.509277;1163.845703;-502.563263;0.378883;-0.490197;0.369666;-0.692460;107.8597;-39.1403;-26.6261;-0.4467;129.4755;-17.5245;-11.9215;-0.1831
3619;147.0000;124.3814;-22.6186;-15.3868;-0.2410;2.8583;34.090;-2423.143311;1180.909790;-515.787903;0.369643;-0.525762;0.327803;-0.692448;82.4315;-64.5685;-43.9241;-0.8345;107.6354;-39.3646;-26.7786;-0.4497
3655;83.0000;72.6579;-10.3421;-12.4604;-0.1920;2.4924;37.176;-2039.007568;1177.782227;-424.769958;0.296192;-0.609842;0.290957;-0.675061;199.5378;116.5378;140.4069;1.2655;68.0026;-14.9974;-18.0692;-0.2875
3671;67.0000;48.5696;-18.4304;-27.5080;-0.4641;2.3324;38.675;-1871.837891;1158.197754;-373.933807;0.287846;-0.630651;0.300374;-0.655133;39.5223;-27.4777;-41.0115;-0.7615;52.2757;-14.7243;-21.9766;-0.3580
3707;107.0000;98.4513;-8.5487;-7.9894;-0.1201;1.9743;37.860;-1600.469238;1105.524780;-108.151878;0.279955;-0.573727;0.329335;-0.695702;171.5966;64.5966;60.3706;0.6814;98.9890;-8.0110;-7.4869;-0.1123
3724;317.0000;378.8898;61.8898;19.5236;0.2573;1.8866;32.778;-1623.375000;1118.776978;89.786629;0.270724;-0.563951;0.321514;-0.710842;263.0168;-53.9832;-17.0294;-0.2693;304.9435;-12.0565;-3.8033;-0.0559
3741;637.0000;766.2588;129.2588;20.2918;0.2665;1.8730;27.135;-1700.624634;1145.699951;260.383942;0.293548;-0.609705;0.299670;-0.672523;566.7384;-70.2616;-11.0301;-0.1686;584.5828;-52.4172;-8.2288;-0.1239
3775;997.0000;1375.7843;378.7843;37.9924;0.4646;1.7656;18.531;-1698.957764;1145.444092;598.772888;0.298151;-0.623543;0.306717;-0.654389;1284.7823;287.7823;28.8648;0.3659;1027.7056;30.7056;3.0798;0.0438
3843;967.0000;1299.4663;332.4663;34.3812;0.4263;1.8241;16.738;-1749.118530;1031.101562;1307.088623;0.324699;-0.628153;0.344003;-0.617784;940.2428;-26.7572;-2.7670;-0.0405;938.3737;-28.6263;-2.9603;-0.0434
3860;897.0000;1216.4460;319.4460;35.6127;0.4395;1.8218;19.185;-1720.107910;1074.863525;1477.925537;0.335944;-0.607805;0.349227;-0.629091;981.0895;84.0895;9.3745;0.1293;906.6608;9.6608;1.0770;0.0155
3877;837.0000;1075.1580;238.1580;28.4538;0.3612;1.8468;21.430;-1717.257935;1139.805542;1622.216064;0.347423;-0.597448;0.365374;-0.623582;715.6070;-121.3930;-14.5033;-0.2261;769.0976;-67.9024;-8.1126;-0.1221
3880;837.0000;1052.5994;215.5994;25.7586;0.3307;1.8535;21.740;-1719.655151;1152.628418;1643.333496;0.352237;-0.594827;0.369107;-0.621184;711.6337;-125.3663;-14.9780;-0.2341;748.7380;-88.2620;-10.5450;-0.1608
3891;837.0000;980.6061;143.6061;17.1572;0.2284;1.8784;22.553;-1733.114990;1208.537109;1708.728638;0.338645;-0.609627;0.367785;-0.615149;699.7744;-137.2256;-16.3949;-0.2583;695.3521;-141.6479;-16.9233;-0.2675
3894;737.0000;968.4366;231.4366;31.4025;0.3940;1.8857;22.663;-1738.825684;1226.189941;1722.709351;0.334828;-0.613074;0.362026;-0.617226;699.6351;-37.3649;-5.0699;-0.0751;687.2020;-49.7980;-6.7569;-0.1009
3911;797.0000;1008.9456;211.9456;26.5929;0.3402;1.9111;21.954;-1774.188843;1318.021729;1739.817993;0.334942;-0.639991;0.339637;-0.602389;668.4002;-128.5998;-16.1355;-0.2539;717.6599;-79.3401;-9.9548;-0.1513
3916;797.0000;1028.1249;231.1249;28.9994;0.3674;1.9120;21.573;-1780.716309;1338.080322;1732.850342;0.343154;-0.634622;0.331671;-0.607861;652.1723;-144.8277;-18.1716;-0.2893;737.1025;-59.8975;-7.5154;-0.1127
3928;837.0000;1144.4159;307.4159;36.7283;0.4513;1.9138;19.476;-1809.339355;1358.770630;1671.744263;0.377070;-0.640849;0.297325;-0.598939;888.7922;51.7922;6.1878;0.0866;855.8096;18.8096;2.2473;0.0321
3945;897.0000;1255.8976;358.8976;40.0109;0.4855;1.9198;15.152;-1861.269531;1343.145874;1529.569824;0.374947;-0.643388;0.297502;-0.597461;868.9653;-28.0347;-3.1254;-0.0458;890.2076;-6.7924;-0.7572;-0.0110
4032;837.0000;1141.4360;304.4360;36.3723;0.4476;2.0072;15.126;-1970.795532;1323.405151;549.583557;0.391187;-0.547717;0.249131;-0.696357;883.2189;46.2189;5.5220;0.0775;816.0747;-20.9253;-2.5000;-0.0365
4067;597.0000;708.1280;111.1280;18.6144;0.2463;2.1402;25.215;-1979.410034;1314.599487;153.009399;0.369760;-0.542071;0.250625;-0.711776;518.5957;-78.4043;-13.1330;-0.2031;516.9661;-80.0339;-13.4060;-0.2077
4084;367.0000;434.6957;67.6957;18.4457;0.2442;2.1334;29.955;-1896.002686;1325.117920;-5.994393;0.348653;-0.570048;0.245259;-0.702378;53.3494;-313.6505;-85.4634;-2.7822;365.2015;-1.7985;-0.4901;-0.0071
4101;227.0000;231.1678;4.1678;1.8360;0.0262;2.1152;33.867;-1808.189209;1358.319824;-126.549660;0.319535;-0.583302;0.243363;-0.705996;156.9189;-70.0811;-30.8727;-0.5327;199.7101;-27.2899;-12.0220;-0.1848
4118;107.0000;92.6879;-14.3121;-13.3758;-0.2072;2.0888;37.677;-1708.779541;1390.008179;-230.098389;0.320053;-0.553996;0.234652;-0.731842;219.4932;112.4932;105.1339;1.0366;94.1963;-12.8037;-11.9661;-0.1839
4134;54.0000;31.3708;-22.6292;-41.9059;-0.7835;1.9974;40.588;-1573.835938;1411.630005;-257.727448;0.308595;-0.557133;0.217248;-0.739713;104.6390;50.6390;93.7758;0.9544;42.1968;-11.8032;-21.8577;-0.3558
4152;32.0000;9.7233;-22.2767;-69.6148;-1.7186;1.8061;43.184;-1373.642334;1448.782471;-200.890335;0.310010;-0.573065;0.201125;-0.731463;6.8525;-25.1475;-78.5860;-2.2234;17.3493;-14.6507;-45.7835;-0.8832
4169;25.0000;5.5892;-19.4108;-77.6432;-2.1612;1.6353;45.460;-1203.197266;1486.115234;-135.792465;0.299171;-0.597379;0.190519;-0.719262;5.1782;-19.8218;-79.2873;-2.2714;10.1044;-14.8956;-59.5823;-1.3069
4201;25.0000;6.8443;-18.1557;-72.6227;-1.8689;1.3247;47.129;-954.065552;1534.827271;52.479469;0.280258;-0.594621;0.164036;-0.735509;12.9923;-12.0077;-48.0307;-0.9443;12.1005;-12.8995;-51.5978;-1.0469
4219;50.0000;22.7966;-27.2034;-54.4069;-1.1331;1.2061;43.078;-930.651550;1554.161499;199.655197;0.268609;-0.578887;0.177465;-0.749163;7.7123;-42.2877;-84.5753;-2.6967;40.7025;-9.2975;-18.5950;-0.2968
4237;517.0000;575.7418;58.7418;11.3621;0.1553;1.1853;35.030;-1017.276062;1575.017456;347.241486;0.290254;-0.553420;0.182967;-0.758948;553.7243;36.7243;7.1033;0.0990;505.9921;-11.0079;-2.1292;-0.0310
4254;1397.0000;1723.2911;326.2911;23.3566;0.3028;1.2394;26.950;-1149.226318;1599.928101;474.024994;0.307050;-0.574173;0.146832;-0.744638;1356.8556;-40.1444;-2.8736;-0.0421;1336.9149;-60.0851;-4.3010;-0.0634
4271;1797.0000;2391.8396;594.8396;33.1018;0.4125;1.2771;20.056;-1241.061890;1607.615601;604.839600;0.284261;-0.631219;0.089802;-0.716026;893.0649;-903.9351;-50.3025;-1.0088;1773.8914;-23.1086;-1.2860;-0.0187
4287;1297.0000;2662.0544;1365.0544;105.2471;1.0374;1.2971;12.650;-1302.336304;1589.430908;761.742188;0.281523;-0.641423;0.094902;-0.707330;1594.3057;297.3057;22.9226;0.2977;1936.7305;639.7305;49.3239;0.5784
4304;1797.0000;2563.1968;766.1968;42.6376;0.5124;1.3400;5.654;-1365.065674;1556.057495;914.190002;0.265385;-0.629313;0.126931;-0.719322;2151.0281;354.0281;19.7011;0.2594;1864.1390;67.1390;3.7362;0.0529
4316;1797.0000;2382.5142;585.5142;32.5829;0.4069;1.3986;0.805;-1425.676392;1511.950562;1021.407898;0.247581;-0.633845;0.140364;-0.719196;3031.8259;1234.8259;68.7160;0.7546;1717.2375;-79.7625;-4.4386;-0.0655
4321;1697.0000;2288.8623;591.8623;34.8770;0.4316;1.4282;1.396;-1452.966675;1491.364380;1070.746704;0.238301;-0.632820;0.153109;-0.720631;1764.8950;67.8950;4.0009;0.0566;1655.8661;-41.1339;-2.4239;-0.0354
4341;1497.0000;2043.3323;546.3323;36.4951;0.4488;1.5197;8.711;-1519.717041;1410.676758;1252.528931;0.227276;-0.666087;0.197265;-0.682466;1435.4924;-61.5076;-4.1087;-0.0605;1514.1648;17.1648;1.1466;0.0164
4374;1397.0000;1861.3928;464.3928;33.2421;0.4141;1.4993;19.730;-1419.627808;1354.929565;1521.209717;0.204203;-0.745495;0.191130;-0.604986;1405.6906;8.6906;0.6221;0.0089;1388.2274;-8.7726;-0.6280;-0.0091
4390;1397.0000;1528.3721;131.3721;9.4039;0.1297;1.4880;24.703;-1358.624878;1402.309937;1648.328247;0.205338;-0.777331;0.162409;-0.572028;1094.2292;-302.7708;-21.6729;-0.3524;1109.3490;-287.6510;-20.5906;-0.3326
4408;737.0000;1036.8165;299.8165;40.6807;0.4924;1.4438;29.917;-1258.160645;1476.498901;1751.203369;0.235590;-0.803761;0.144211;-0.526942;496.7549;-240.2451;-32.5977;-0.5691;772.5103;35.5103;4.8182;0.0679
4425;497.0000;669.6947;172.6947;34.7474;0.4303;1.3716;33.433;-1153.646484;1562.463501;1782.671143;0.228069;-0.844598;0.106328;-0.472580;464.0384;-32.9616;-6.6321;-0.0990;510.7921;13.7921;2.7751;0.0395
4442;397.0000;615.2438;218.2438;54.9733;0.6320;1.2596;34.739;-1048.726929;1654.189087;1729.682495;0.232317;-0.852168;0.096425;-0.458848;537.3871;140.3871;35.3620;0.4368;479.2111;82.2111;20.7081;0.2715
4475;297.0000;399.4753;102.4753;34.5035;0.4276;1.0820;37.562;-882.190430;1853.020386;1590.191040;0.228370;-0.832578;0.192726;-0.466388;355.0678;58.0678;19.5514;0.2576;324.5625;27.5625;9.2803;0.1280
4492;317.0000;371.5443;54.5443;17.2064;0.2291;1.0620;37.881;-867.570251;1936.064697;1522.734375;0.221648;-0.831292;0.243499;-0.447811;333.6827;16.6827;5.2627;0.0740;322.6288;5.6288;1.7756;0.0254
4496;317.0000;411.2863;94.2863;29.7433;0.3757;1.0560;37.602;-866.899475;1947.576660;1502.563354;0.212413;-0.839533;0.251751;-0.432074;351.7943;34.7943;10.9761;0.1502;347.9105;30.9105;9.7509;0.1342
4509;517.0000;538.2144;21.2144;4.1034;0.0580;1.0369;36.746;-863.437195;1971.225586;1446.156738;0.191376;-0.840461;0.253348;-0.439108;420.8143;-96.1857;-18.6046;-0.2970;434.2707;-82.7293;-16.0018;-0.2516
4527;737.0000;878.4665;141.4665;19.1949;0.2533;1.0211;34.953;-871.500366;1979.693481;1382.014648;0.157460;-0.809019;0.277461;-0.493669;1568.3754;831.3754;112.8053;1.0895;733.7238;-3.2762;-0.4445;-0.0064
4544;897.0000;1109.8230;212.8230;23.7261;0.3071;1.0374;33.460;-902.345215;2001.225952;1328.240723;0.163841;-0.799705;0.229425;-0.530087;533.9614;-363.0386;-40.4725;-0.7484;925.3154;28.3154;3.1567;0.0448
4561;1297.0000;1661.9159;364.9159;28.1354;0.3577;1.0588;30.619;-949.169006;1993.393677;1274.799561;0.167916;-0.767716;0.244106;-0.568180;1538.1790;241.1790;18.5951;0.2460;1451.3804;154.3804;11.9029;0.1622
4563;1297.0000;1721.9506;424.9506;32.7641;0.4089;1.0647;30.250;-957.834595;1992.801392;1269.249146;0.171033;-0.760843;0.248191;-0.574689;2106.8789;809.8789;62.4425;0.6999;1470.8258;173.8258;13.4021;0.1814
4578;1697.0000;2243.4641;546.4641;32.2018;0.4027;1.0986;27.399;-1015.258728;1988.924561;1198.227661;0.160659;-0.728929;0.290517;-0.598709;2005.9396;308.9396;18.2050;0.2413;1768.1830;71.1830;4.1946;0.0593
4584;1697.0000;2394.3408;697.3408;41.0926;0.4966;1.1046;26.640;-1028.172852;1989.116455;1163.598267;0.136367;-0.727102;0.311165;-0.596576;1817.9000;120.9000;7.1243;0.0993;1863.3546;166.3546;9.8029;0.1349
4595;1897.0000;2538.2161;641.2161;33.8016;0.4201;1.1066;25.873;-1038.589844;1992.083374;1087.440796;0.125511;-0.697854;0.330085;-0.623130;912.8718;-984.1282;-51.8781;-1.0552;1956.4564;59.4564;3.1342;0.0445
4628;1697.0000;2263.3157;566.3157;33.3716;0.4155;1.1068;27.377;-1032.392822;1971.134644;802.395447;0.100924;-0.634010;0.398578;-0.654967;2019.1222;322.1222;18.9819;0.2507;1797.0095;100.0095;5.8933;0.0826
4633;1697.0000;2129.0574;432.0574;25.4601;0.3272;1.1226;27.741;-1043.916016;1964.719360;762.610657;0.115168;-0.626581;0.394459;-0.662219;1682.1296;-14.8704;-0.8763;-0.0127;1704.3041;7.3041;0.4304;0.0062
4647;1597.0000;1832.9839;235.9839;14.7767;0.1988;1.1681;28.423;-1079.092407;1929.163940;659.014526;0.118375;-0.607564;0.394074;-0.679382;1147.0522;-449.9478;-28.1746;-0.4774;1483.7245;-113.2755;-7.0930;-0.1061
4651;1597.0000;1680.8043;83.8043;5.2476;0.0738;1.1801;28.986;-1084.614868;1925.267578;631.628113;0.108879;-0.605993;0.394590;-0.682068;830.7748;-766.2252;-47.9790;-0.9428;1373.0219;-223.9781;-14.0249;-0.2180
4665;1097.0000;1151.4316;54.4316;4.9619;0.0699;1.2169;31.524;-1091.815063;1916.604614;536.150635;0.097143;-0.574516;0.409690;-0.701889;1195.2434;98.2434;8.9556;0.1237;1021.0526;-75.9474;-6.9232;-0.1035
4682;557.0000;542.7839;-14.2161;-2.5523;-0.0373;1.2560;35.201;-1083.272461;1894.495728;411.835632;0.115739;-0.536758;0.405306;-0.730906;719.3769;162.3769;29.1520;0.3691;479.2443;-77.7557;-13.9597;-0.2169
4698;257.0000;235.8356;-21.1644;-8.2352;-0.1240;1.3001;37.953;-1083.204102;1845.280151;299.700684;0.120833;-0.523381;0.387813;-0.749048;369.1340;112.1340;43.6319;0.5224;252.1153;-4.8847;-1.9007;-0.0277
4715;167.0000;142.3918;-24.6082;-14.7355;-0.2300;1.3702;39.114;-1121.417358;1785.955078;208.094986;0.187639;-0.461384;0.395714;-0.771574;180.4951;13.4951;8.0809;0.1121;161.1328;-5.8672;-3.5133;-0.0516
4733;177.0000;174.8418;-2.1582;-1.2193;-0.0177;1.4642;38.148;-1207.505859;1675.519043;141.046417;0.247931;-0.453035;0.369095;-0.772696;290.8812;113.8812;64.3396;0.7167;190.0666;13.0666;7.3823;0.1028
4766;167.0000;170.7766;3.7766;2.2614;0.0323;1.5816;37.753;-1300.850464;1466.067749;64.558876;0.228918;-0.495699;0.380251;-0.746518;396.1693;229.1693;137.2271;1.2463;176.5967;9.5967;5.7466;0.0806
4783;227.0000;238.7279;11.7279;5.1665;0.0727;1.6360;36.195;-1366.388794;1360.426636;78.159470;0.218896;-0.557735;0.351061;-0.719564;150.6982;-76.3018;-33.6131;-0.5910;208.7311;-18.2689;-8.0480;-0.1210
4800;517.0000;568.3196;51.3196;9.9264;0.1365;1.6847;31.617;-1475.802002;1293.331055;177.504166;0.221211;-0.599368;0.265366;-0.722084;629.6018;112.6018;21.7798;0.2843;479.1486;-37.8514;-7.3214;-0.1097
4817;837.0000;1047.3638;210.3638;25.1331;0.3235;1.7443;25.167;-1613.451050;1233.966797;345.000275;0.235721;-0.650466;0.195068;-0.695182;753.7877;-83.2123;-9.9417;-0.1511;761.3088;-75.6912;-9.0431;-0.1367
4834;967.0000;1323.3369;356.3369;36.8497;0.4526;1.7649;19.578;-1690.811890;1182.747803;536.581787;0.188066;-0.697583;0.130643;-0.678927;1075.3734;108.3734;11.2072;0.1532;984.7815;17.7815;1.8388;0.0263
4853;1097.0000;1469.3116;372.3116;33.9391;0.4216;1.7413;14.969;-1701.719727;1124.360962;778.558105;0.144651;-0.747212;0.078874;-0.643839;926.9414;-170.0586;-15.5022;-0.2430;1049.0298;-47.9702;-4.3729;-0.0645
4903;997.0000;1410.9172;413.9172;41.5163;0.5010;1.7815;18.173;-1694.055542;1110.795288;1450.953735;0.148112;-0.800622;-0.023367;-0.580104;1028.8481;31.8481;3.1944;0.0454;1046.9043;49.9043;5.0054;0.0705
4921;797.0000;1071.4283;274.4283;34.4327;0.4269;1.8187;24.366;-1651.332520;1081.951416;1672.034424;0.139391;-0.813609;-0.044576;-0.562692;761.4501;-35.5499;-4.4605;-0.0658;765.5714;-31.4286;-3.9434;-0.0580
4937;447.0000;634.7146;187.7146;41.9943;0.5058;1.9200;29.306;-1660.635254;963.754944;1821.705078;0.101871;-0.831982;-0.047615;-0.543287;495.9877;48.9877;10.9592;0.1500;464.3134;17.3134;3.8732;0.0548
4954;237.0000;347.4967;110.4967;46.6231;0.5521;2.0590;32.528;-1713.988770;801.037659;1913.041382;0.119050;-0.826379;-0.030659;-0.549532;280.8936;43.8936;18.5205;0.2451;258.0154;21.0154;8.8672;0.1226
4971;197.0000;247.8479;50.8479;25.8111;0.3313;2.1034;33.418;-1730.156982;684.929504;1880.892700;0.132088;-0.745541;0.127966;-0.640582;172.9450;-24.0550;-12.2106;-0.1879;184.6227;-12.3773;-6.2829;-0.0936
4989;197.0000;341.4865;144.4865;73.3434;0.7936;2.0716;31.677;-1739.801392;638.507202;1726.730225;0.194631;-0.712407;0.197189;-0.644757;282.3509;85.3509;43.3253;0.5193;255.8143;58.8143;29.8550;0.3769
5007;497.0000;672.7141;175.7141;35.3549;0.4367;1.9913;27.246;-1755.293701;691.229919;1492.374268;0.254478;-0.702058;0.174015;-0.641930;486.0497;-10.9503;-2.2033;-0.0321;491.5351;-5.4649;-1.0996;-0.0160
5024;737.0000;962.1254;225.1254;30.5462;0.3846;1.9180;23.469;-1752.849976;748.422363;1244.139038;0.310121;-0.658294;0.242532;-0.641602;654.7773;-82.2227;-11.1564;-0.1707;669.1176;-67.8824;-9.2106;-0.1394
5041;797.0000;1079.1129;282.1129;35.3969;0.4372;1.8921;22.302;-1750.617432;768.349060;1020.625122;0.393352;-0.634424;0.255321;-0.614484;781.4867;-15.5133;-1.9465;-0.0284;749.7478;-47.2522;-5.9288;-0.0882
5052;797.0000;1019.0338;222.0338;27.8587;0.3546;1.8603;23.491;-1709.325195;762.105957;889.914612;0.393031;-0.626965;0.301898;-0.601082;694.7603;-102.2397;-12.8281;-0.1981;708.3594;-88.6406;-11.1218;-0.1701
5075;637.0000;786.4506;149.4506;23.4616;0.3041;1.8364;26.804;-1649.475830;773.922485;625.805481;0.336445;-0.605943;0.364451;-0.621943;578.2847;-58.7153;-9.2175;-0.1395;578.4311;-58.5689;-9.1945;-0.1391
5092;497.0000;559.7051;62.7051;12.6167;0.1714;1.8822;30.022;-1646.477905;793.058594;408.499207;0.385974;-0.531950;0.409780;-0.632561;92.5606;-404.4394;-81.3761;-2.4248;440.3777;-56.6223;-11.3928;-0.1745
5108;317.0000;379.2055;62.2055;19.6232;0.2585;1.9113;32.624;-1632.592285;839.891418;242.394653;0.332494;-0.498939;0.407879;-0.688580;255.9526;-61.0474;-19.2579;-0.3086;299.5926;-17.4074;-5.4913;-0.0815
5126;157.0000;149.6459;-7.3541;-4.6841;-0.0692;1.9246;36.875;-1569.197876;891.399719;53.776325;0.356479;-0.492930;0.341178;-0.716617;297.5547;140.5547;89.5253;0.9224;130.2353;-26.7647;-17.0476;-0.2696
5142;62.0000;37.9084;-24.0916;-38.8573;-0.7097;1.9328;40.486;-1506.805542;975.614380;-104.309349;0.326501;-0.512761;0.299838;-0.735235;80.1257;18.1257;29.2350;0.3700;47.3204;-14.6796;-23.6768;-0.3898
5159;29.0000;8.1568;-20.8432;-71.8731;-1.8300;1.9990;43.205;-1501.934204;1080.279419;-266.316711;0.319138;-0.580713;0.215066;-0.717405;8.1180;-20.8820;-72.0070;-1.8369;13.8046;-15.1954;-52.3981;-1.0709
5193;37.0000;15.2196;-21.7804;-58.8660;-1.2816;2.1583;41.162;-1679.969238;1283.843750;-363.522583;0.188985;-0.720566;0.164318;-0.646582;81.7760;44.7760;121.0161;1.1442;23.9360;-13.0640;-35.3080;-0.6283
5210;127.0000;119.8323;-7.1677;-5.6439;-0.0838;2.1790;35.576;-1826.673096;1364.352417;-216.141052;0.091645;-0.750956;0.172541;-0.630790;59.2750;-67.7250;-53.3268;-1.0993;104.0769;-22.9231;-18.0497;-0.2872
5227;257.0000;307.4395;50.4395;19.6263;0.2585;2.2089;31.661;-1933.635986;1411.698120;-108.738625;0.063982;-0.669634;0.213943;-0.708326;321.0724;64.0724;24.9309;0.3211;262.5906;5.5906;2.1753;0.0310
5244;337.0000;423.4731;86.4731;25.6597;0.3295;2.2883;29.096;-2053.085938;1445.168579;-60.554840;0.003232;-0.621097;0.170970;-0.764851;382.4380;45.4380;13.4831;0.1825;342.1466;5.1466;1.5272;0.0219
5261;367.0000;473.1103;106.1103;28.9129;0.3664;2.4157;27.035;-2205.524414;1458.494385;-42.223579;-0.030089;-0.623029;0.106000;-0.774399;352.9389;-14.0611;-3.8314;-0.0564;367.1591;0.1591;0.0434;0.0006
5365;337.0000;445.5683;108.5683;32.2161;0.4029;3.1229;16.151;-3025.227295;954.519470;356.570282;-0.095462;-0.668177;0.010133;-0.737783;317.3513;-19.6487;-5.8305;-0.0867;319.7096;-17.2904;-5.1307;-0.0760
5399;317.0000;377.3986;60.3986;19.0532;0.2516;3.1368;20.227;-2952.171631;563.809875;438.911621;-0.147330;-0.722693;-0.045304;-0.673762;280.3842;-36.6158;-11.5507;-0.1771;276.2557;-40.7443;-12.8531;-0.1985
5432;367.0000;461.4312;94.4312;25.7306;0.3303;3.0037;16.382;-2894.328125;760.306396;573.702637;-0.047279;-0.734349;0.048617;-0.675376;337.1952;-29.8048;-8.1212;-0.1222;330.8268;-36.1732;-9.8565;-0.1497
5484;417.0000;527.6021;110.6021;26.5233;0.3394;2.8578;9.537;-2832.801758;1020.442322;865.278870;0.066519;-0.683478;0.267254;-0.676024;425.6312;8.6312;2.0698;0.0296;397.2479;-19.7521;-4.7367;-0.0700
5518;397.0000;473.8943;76.8943;19.3689;0.2554;2.8832;13.206;-2809.631348;792.683899;994.608398;0.195094;-0.708979;0.383751;-0.558589;745.3560;348.3560;87.7471;0.9088;344.2584;-52.7416;-13.2850;-0.2056
5708;557.0000;702.1624;145.1624;26.0615;0.3341;2.5050;2.612;-2526.559814;1374.533569;986.255371;0.225662;-0.635597;0.438223;-0.594184;272.7785;-284.2215;-51.0272;-1.0299;513.7337;-43.2663;-7.7677;-0.1167
5711;557.0000;720.7988;163.7988;29.4073;0.3719;2.4735;2.436;-2496.881348;1404.158813;973.876221;0.226486;-0.634894;0.444080;-0.590260;271.5662;-285.4338;-51.2448;-1.0364;526.2675;-30.7325;-5.5175;-0.0819
5719;557.0000;770.5007;213.5007;38.3305;0.4681;2.3892;3.022;-2415.188965;1480.016602;936.853821;0.204017;-0.623888;0.451740;-0.604212;973.2335;416.2335;74.7277;0.8051;568.8311;11.8311;2.1241;0.0303
5727;637.0000;775.5164;138.5164;21.7451;0.2839;2.3118;3.852;-2338.021973;1527.616821;917.458984;0.127123;-0.588851;0.479794;-0.637880;616.4123;-20.5877;-3.2320;-0.0474;576.4464;-60.5536;-9.5061;-0.1441
5748;637.0000;734.7263;97.7263;15.3417;0.2059;2.1974;5.285;-2221.233154;1543.366089;868.101624;0.137297;-0.391601;0.563636;-0.714222;697.7475;60.7475;9.5365;0.1314;536.1814;-100.8186;-15.8271;-0.2486
5759;697.0000;830.9686;133.9686;19.2207;0.2536;2.1890;6.326;-2209.078613;1515.764404;819.380249;0.226521;-0.395908;0.583376;-0.672025;630.1548;-66.8452;-9.5904;-0.1455;600.4644;-96.5356;-13.8502;-0.2151
5793;637.0000;820.4437;183.4437;28.7981;0.3651;2.3417;8.274;-2347.525146;1366.493164;737.319580;0.353212;-0.426805;0.616162;-0.559842;593.1411;-43.8589;-6.8852;-0.1029;598.3857;-38.6143;-6.0619;-0.0902
5795;637.0000;805.4935;168.4935;26.4511;0.3386;2.3607;8.386;-2365.262939;1352.932495;734.260193;0.354420;-0.440058;0.623634;-0.540200;580.2819;-56.7181;-8.9039;-0.1345;588.8074;-48.1926;-7.5656;-0.1135
5808;637.0000;753.3313;116.3313;18.2624;0.2420;2.4849;8.522;-2484.851074;1287.484619;737.635803;0.463972;-0.481333;0.589384;-0.453513;510.0510;-126.9490;-19.9292;-0.3207;552.4916;-84.5084;-13.2666;-0.2053
5812;597.0000;731.7062;134.7062;22.5639;0.2935;2.5183;8.468;-2517.163330;1264.191406;748.071777;0.495008;-0.477231;0.590180;-0.422973;482.2597;-114.7403;-19.2195;-0.3079;536.1138;-60.8862;-10.1987;-0.1552
5826;517.0000;669.7647;152.7647;29.5483;0.3735;2.6325;8.017;-2630.355469;1215.072388;788.280029;0.529798;-0.500943;0.537879;-0.423151;440.2833;-76.7167;-14.8388;-0.2317;485.6276;-31.3724;-6.0682;-0.0903
5828;517.0000;656.4483;139.4483;26.9726;0.3445;2.6518;7.953;-2649.473877;1209.557373;793.282043;0.529940;-0.509846;0.533758;-0.417520;423.8726;-93.1274;-18.0130;-0.2865;475.6042;-41.3958;-8.0069;-0.1204
5843;497.0000;566.0828;69.0828;13.9000;0.1878;2.8027;7.434;-2798.696533;1153.722290;859.082947;0.542903;-0.568875;0.473923;-0.396276;253.7954;-243.2046;-48.9345;-0.9696;408.3544;-88.6456;-17.8361;-0.2834
5889;397.0000;489.0847;92.0847;23.1951;0.3009;3.0356;9.083;-3006.256348;964.526672;1014.462341;0.593500;-0.519895;0.494799;-0.364200;143.3227;-253.6773;-63.8986;-1.4699;366.1247;-30.8753;-7.7772;-0.1168
